y,pd_danet
1,0.3265822231769562
0,0.2471362054347992
1,0.08562610298395157
0,0.06744563579559326
0,1e-06
0,0.017335573211312294
0,0.031369879841804504
0,0.29189568758010864
0,0.008017263375222683
0,0.014785774983465672
0,0.13831506669521332
0,0.0637533962726593
0,0.018485169857740402
0,0.1634058654308319
1,0.4027843773365021
1,0.4344116151332855
0,0.00988928135484457
0,0.15283936262130737
0,0.27902546525001526
0,0.05129021406173706
0,0.12073232978582382
1,0.9993593096733093
0,0.24285325407981873
0,0.004041480831801891
0,0.016655759885907173
1,0.260250985622406
0,0.245596244931221
0,0.19179993867874146
0,0.21901226043701172
0,0.34486645460128784
0,0.021457897499203682
1,0.27468717098236084
1,0.2623901963233948
0,0.056569766253232956
0,0.0030246726237237453
0,0.0006448393105529249
0,0.2605748772621155
0,0.3039810359477997
0,0.06709729135036469
0,0.20712129771709442
0,0.00032017246121540666
1,0.2553304135799408
0,0.01499657891690731
1,0.2051038146018982
0,0.07858727872371674
0,0.06744424998760223
1,0.3110714852809906
0,0.34076008200645447
0,0.25575146079063416
0,0.17538918554782867
0,0.0065725878812372684
1,0.9989107847213745
0,0.061829350888729095
0,0.26669445633888245
0,0.028156913816928864
1,0.23093022406101227
0,0.028763672336935997
1,0.3088148832321167
0,0.17051707208156586
0,0.34057536721229553
0,0.2452048659324646
1,0.436261385679245
0,0.35498616099357605
1,0.19586089253425598
0,0.5999919176101685
0,0.1788969337940216
0,0.023489363491535187
0,0.00010128357098437846
1,0.3155342936515808
0,0.002104302169755101
0,0.32003575563430786
0,0.0025511151179671288
1,0.3981315791606903
0,0.6552109718322754
0,0.20226441323757172
0,0.16897271573543549
0,0.27611243724823
0,0.02686118893325329
0,0.11702463030815125
1,0.35123828053474426
0,0.2046167254447937
0,0.04663173481822014
0,0.029636099934577942
0,0.25051581859588623
0,0.2148118019104004
0,0.15745478868484497
1,0.2808806598186493
0,0.0036439404357224703
0,0.024923618882894516
0,0.1511223465204239
0,0.20846682786941528
0,0.17557652294635773
0,0.06838372349739075
0,0.16581742465496063
1,0.18040329217910767
0,0.00661587156355381
0,0.14480680227279663
0,0.28109848499298096
0,0.16416867077350616
0,0.466452032327652
0,1e-06
0,0.2894035577774048
0,0.31299200654029846
0,0.46971359848976135
1,0.9999610185623169
0,0.35303181409835815
0,0.37836945056915283
0,0.01543453335762024
0,0.19970791041851044
0,0.17134352028369904
0,0.2442513406276703
0,5.5730528401909396e-05
1,0.9929337501525879
0,0.17529380321502686
0,0.015508634969592094
1,0.3279668092727661
0,0.05497751012444496
0,0.002451643580570817
0,0.09042976796627045
0,0.02891453541815281
0,0.10386565327644348
1,0.3420894742012024
0,0.018989989534020424
0,1e-06
0,0.0008458058000542223
0,0.24129466712474823
0,0.26210927963256836
0,0.015110177919268608
0,0.32079386711120605
0,0.020314116030931473
0,0.23574797809123993
0,0.04089747369289398
0,0.015772512182593346
0,0.08473473787307739
1,0.9975985884666443
0,0.3043123483657837
0,0.07451462745666504
1,0.9980442523956299
0,0.13608239591121674
1,0.9986938834190369
0,0.018889393657445908
1,0.21233204007148743
0,0.08294128626585007
0,0.11310609430074692
0,0.006550085265189409
0,0.056150805205106735
0,0.08963342756032944
0,0.031191017478704453
0,0.16475065052509308
1,0.2679363787174225
0,0.10694809257984161
0,0.0016198809025809169
0,0.09620793908834457
0,0.02982846274971962
0,0.0008031681645661592
1,0.2672666013240814
0,0.1554798185825348
1,0.34627610445022583
0,0.10381361842155457
1,0.014115596190094948
0,0.001118484535254538
1,0.20706427097320557
0,0.17209316790103912
1,0.28047052025794983
0,0.06713436543941498
1,0.993180513381958
1,0.9997038245201111
0,0.2891227602958679
0,0.8928210139274597
0,0.25039318203926086
0,0.06342113763093948
1,0.31533679366111755
0,0.29991450905799866
1,0.998782217502594
0,0.0006652780575677752
0,0.20561116933822632
0,0.2515924572944641
1,0.9997692704200745
1,0.9982491731643677
0,0.017111483961343765
0,0.2222643345594406
0,0.07283169031143188
1,0.2579566240310669
0,0.1748483031988144
0,0.19671063125133514
0,0.17353589832782745
0,0.06452546268701553
0,0.3286938965320587
0,0.2594861388206482
0,0.0423605740070343
1,0.999582827091217
0,0.22910703718662262
0,0.20428046584129333
1,0.9999306201934814
0,0.21797004342079163
0,0.3300936222076416
1,0.9999051094055176
0,0.3293766379356384
0,0.1049211248755455
0,0.062117718160152435
0,0.21123191714286804
0,0.048614252358675
0,0.2325855940580368
1,0.3544745147228241
0,0.08549328148365021
0,0.0002548054326325655
0,0.19584955275058746
0,0.3129449486732483
1,0.999321699142456
0,0.038059208542108536
0,0.15020810067653656
1,0.17078065872192383
0,0.013620913028717041
0,0.18385262787342072
0,0.05449625849723816
0,1e-06
0,0.001538558746688068
0,0.0659196749329567
1,0.23925043642520905
0,0.2654215395450592
1,0.254315584897995
1,0.32562965154647827
0,0.24375733733177185
1,0.21016916632652283
0,0.1562110185623169
0,1.7457799913245253e-05
0,0.21140214800834656
0,0.2348511517047882
1,0.15014846622943878
0,4.5323984522838145e-05
0,0.1911258101463318
0,0.019951101392507553
0,0.034487463533878326
0,0.07371120899915695
0,9.740699897520244e-05
0,1.791991962818429e-05
0,0.10027541220188141
0,0.2653125822544098
0,0.25770893692970276
1,0.3332130014896393
0,0.2515968978404999
0,0.32245710492134094
0,0.09677624702453613
0,0.19486862421035767
1,0.2108565866947174
0,7.233387350424891e-06
0,0.196910098195076
0,0.00226132501848042
1,0.4327212870121002
0,0.22578983008861542
0,0.012717665173113346
0,0.030982207506895065
0,0.14788590371608734
0,0.05145875737071037
0,0.3180912733078003
0,0.19710639119148254
0,0.17557574808597565
0,0.15481214225292206
1,0.04142215475440025
0,0.22892752289772034
0,0.28123384714126587
0,0.1545310616493225
0,0.20248958468437195
0,0.24045632779598236
1,0.9973119497299194
0,0.11796245723962784
0,0.010791966691613197
0,0.15719610452651978
0,0.03273449465632439
0,0.07645858079195023
0,0.011063559912145138
1,0.19180476665496826
0,0.015775194391608238
1,0.32186585664749146
0,0.1287287175655365
0,0.19452187418937683
0,0.021033547818660736
0,0.06575421988964081
0,0.009525122120976448
0,0.22678352892398834
0,0.2882440686225891
0,0.11572033911943436
0,0.22248044610023499
0,0.3438209593296051
0,0.10187208652496338
0,0.20795254409313202
0,0.33616214990615845
0,0.011510632932186127
0,0.014221849851310253
0,0.17779064178466797
0,0.0024863712023943663
0,0.3175707459449768
0,0.1626681238412857
0,0.00513137923553586
0,0.29060083627700806
1,0.331289142370224
0,0.013625288382172585
0,0.23179833590984344
1,0.3755781352519989
0,0.1933688521385193
0,0.23124176263809204
1,0.9997496008872986
0,0.25342151522636414
0,0.00012470828369259834
0,0.10022319853305817
0,0.20490986108779907
0,0.09809579700231552
0,1e-06
1,0.298883318901062
0,0.1144777163863182
0,0.00010898293112404644
0,0.2848915755748749
0,0.03152924403548241
0,0.24688909947872162
0,0.03499209135770798
0,0.2649674713611603
0,0.002652254654094577
0,0.12506720423698425
0,0.09537393599748611
1,0.9986415505409241
0,0.07966279238462448
1,0.9987899661064148
0,0.07047825306653976
0,0.022067151963710785
0,0.15004192292690277
1,0.9998449087142944
0,1e-06
1,0.31545647978782654
0,7.46179557609139e-06
0,0.007776204496622086
1,0.9989632368087769
1,0.9990205764770508
0,0.20079848170280457
0,0.05709223449230194
0,0.07811005413532257
0,0.052345387637615204
0,0.10019758343696594
1,0.16807188093662262
0,0.4424012303352356
0,0.23051036894321442
0,0.07268313318490982
0,0.22181250154972076
0,0.10756561905145645
0,0.09295555204153061
0,0.041332222521305084
0,8.057500963332132e-06
0,6.1656810430577025e-06
1,0.13756416738033295
0,0.0008199579315260053
0,0.0019287916366010904
0,0.026567772030830383
0,0.10273774713277817
0,0.2203354388475418
0,0.009463321417570114
0,0.007573843002319336
0,0.0003857889969367534
0,0.0005600110744126141
1,0.39880290627479553
0,0.25395455956459045
0,7.825708598829806e-05
0,0.462368369102478
1,0.1966695338487625
1,0.18956154584884644
0,0.0329778715968132
0,0.20801541209220886
0,0.028248736634850502
1,0.026009075343608856
1,0.27926716208457947
0,0.14529715478420258
0,0.25918495655059814
0,0.029560524970293045
0,0.17507366836071014
0,0.0049530621618032455
0,0.009292028844356537
0,0.2729363441467285
0,0.010785290040075779
0,0.04869578406214714
1,0.9910997748374939
0,0.1346527338027954
1,0.30617770552635193
0,0.1661127358675003
0,0.018062332645058632
1,0.9999668598175049
1,0.9982522130012512
0,0.021200450137257576
1,0.9995213747024536
0,0.24858692288398743
1,0.8507947325706482
0,0.23264408111572266
0,0.1809825599193573
0,0.06678268313407898
0,0.03343243524432182
0,0.177848219871521
1,0.5619553923606873
0,0.019314073026180267
0,0.09864988178014755
0,0.18172866106033325
0,0.17041060328483582
0,0.20661751925945282
1,0.9857409596443176
0,0.21686622500419617
0,0.028831252828240395
0,0.1850612908601761
1,0.5400669574737549
1,0.12263841927051544
0,0.22985291481018066
0,1e-06
0,0.31307435035705566
0,0.20161627233028412
0,0.005982246249914169
0,0.135776549577713
0,0.0002363513776799664
0,0.1531686931848526
0,0.16603697836399078
0,0.055381231009960175
0,0.21641859412193298
0,0.03611702099442482
0,0.35415783524513245
1,0.09189306199550629
0,0.07029842585325241
0,0.11387939006090164
0,0.25830841064453125
0,0.24088282883167267
0,0.11808771640062332
0,0.03285316005349159
1,0.7206864356994629
0,0.3037959933280945
0,0.06518887728452682
0,0.0018061023438349366
0,0.1944405883550644
0,0.1876775324344635
1,0.27557849884033203
0,0.17216531932353973
1,0.999785840511322
1,0.23238100111484528
0,0.1401088684797287
0,0.15272384881973267
1,0.9988619089126587
1,0.305433452129364
0,0.0025187416467815638
0,0.12669473886489868
0,0.27482911944389343
0,0.005101413000375032
0,0.004218721762299538
0,1e-06
0,0.00033112484379671514
0,0.19375818967819214
0,0.2050909698009491
0,0.07336984574794769
0,0.08464392274618149
0,0.0938272550702095
0,0.2676839530467987
0,0.19269628822803497
0,1e-06
0,0.17392589151859283
0,0.014000256545841694
0,0.025002436712384224
1,0.9999582767486572
0,0.31791725754737854
0,0.1649349182844162
0,0.1235763356089592
0,0.30761682987213135
0,0.006926826201379299
0,0.2563045918941498
0,0.15848718583583832
1,0.9659996032714844
1,0.9981006979942322
0,0.1910189837217331
0,0.39690983295440674
0,1e-06
0,0.2909708023071289
1,0.8093336224555969
0,0.002959165722131729
1,0.1670209765434265
0,0.09118630737066269
0,0.0030491435900330544
0,0.2262050360441208
1,0.1012897714972496
0,0.10299297422170639
0,0.22070421278476715
0,0.19508685171604156
0,0.0982712060213089
0,1e-06
0,0.035068266093730927
0,0.2358160763978958
0,0.037542037665843964
0,0.02847600169479847
0,0.1162843406200409
0,6.86210478306748e-05
1,0.9992761015892029
0,0.3152945041656494
0,8.26525592856342e-06
0,2.8029702662024647e-05
0,0.19451166689395905
0,0.045059990137815475
0,0.0003674033214338124
0,0.07937198877334595
0,0.10447219759225845
0,0.13921990990638733
1,0.9988875985145569
0,0.14188343286514282
0,0.1632274091243744
1,0.9655912518501282
1,0.9972098469734192
0,0.5283758044242859
1,0.09392831474542618
0,0.31022700667381287
0,0.14997577667236328
0,0.047212205827236176
1,0.9989916682243347
0,0.000602975080255419
0,0.12556487321853638
0,0.31397008895874023
0,0.24818962812423706
0,0.19076308608055115
0,0.0028578585479408503
0,0.013768546283245087
0,0.07153898477554321
0,0.0013057247269898653
0,8.235238055931404e-05
1,0.3532334566116333
0,0.2136840969324112
0,0.010388540104031563
1,0.9997978806495667
0,0.2137587070465088
0,0.05741049349308014
0,0.00025152662419714034
0,0.0022152746096253395
0,0.24850356578826904
0,0.3084036111831665
0,0.16922447085380554
0,0.17708516120910645
0,0.15989719331264496
1,0.9999713897705078
1,0.9974502921104431
0,0.2992161214351654
0,0.002316819503903389
0,0.12945911288261414
0,3.2345462386729196e-05
0,0.3626577854156494
0,0.15295065939426422
0,0.331294447183609
0,0.3187636137008667
0,0.094087615609169
0,0.010234178975224495
0,0.22048774361610413
0,0.0023007867857813835
0,0.30745241045951843
0,0.1765107810497284
0,0.034614793956279755
1,0.7979404330253601
0,0.2953290343284607
0,0.28779011964797974
0,0.22652027010917664
0,0.2602618932723999
0,0.29652905464172363
0,0.1430654227733612
0,0.11248157173395157
0,0.19808053970336914
0,0.3266318440437317
1,0.9992138147354126
1,0.27249211072921753
0,0.004574025049805641
0,0.00814860686659813
0,0.01776016503572464
0,0.000855634396430105
1,0.999471127986908
0,0.14673855900764465
0,0.14304032921791077
0,0.23243121802806854
0,0.0741240531206131
0,9.556597797200084e-05
1,0.20490756630897522
0,2.4585740902693942e-05
0,0.02059103175997734
0,0.09263403713703156
0,0.08912129700183868
0,0.0019333517411723733
0,0.022356560453772545
0,0.2362150102853775
0,0.32900699973106384
0,0.09913218021392822
1,0.9997944235801697
0,2.5514136723359115e-06
0,0.4008791148662567
1,0.9924930930137634
0,0.19125854969024658
0,0.18191179633140564
0,0.029785025864839554
0,0.004624905996024609
0,0.174214169383049
0,0.021713752299547195
0,0.00010730903159128502
0,0.00044781077303923666
0,0.005908704828470945
0,0.15910090506076813
0,0.26102080941200256
0,0.1769176423549652
0,0.18761037290096283
0,0.10232295095920563
0,0.009100859984755516
0,0.00021501582523342222
0,0.24153167009353638
0,0.006836997345089912
0,0.24951331317424774
1,0.9991466999053955
0,0.10609965771436691
0,0.25375789403915405
0,0.005043348763138056
0,0.052759021520614624
0,0.020414263010025024
0,0.04511947184801102
1,0.19225674867630005
1,0.9992295503616333
1,0.2556263208389282
0,0.07121401280164719
1,0.1323292851448059
0,0.000281764252576977
0,0.02349402755498886
0,0.26660481095314026
0,0.06790836900472641
0,0.03337675333023071
0,0.16808196902275085
1,0.20314151048660278
1,0.9968568086624146
0,0.0007448969990946352
0,0.1945841908454895
0,0.10291009396314621
0,0.0005196722922846675
0,0.21417228877544403
1,0.13715671002864838
0,0.05484334006905556
0,0.1647830605506897
0,0.04409657046198845
0,0.11649221926927567
0,0.1576601266860962
0,0.11904234439134598
1,0.2762022614479065
0,0.11500319093465805
0,0.007518771570175886
0,0.5378280282020569
0,0.2984490990638733
0,0.18755140900611877
0,0.1886165887117386
1,0.9886518120765686
0,0.14240624010562897
0,0.1535915583372116
0,0.3184490203857422
0,0.175441175699234
0,0.055523041635751724
0,0.12554576992988586
0,0.05917711928486824
0,0.29690051078796387
0,0.08835826814174652
0,0.004411729983985424
0,0.11608587205410004
1,0.23194308578968048
0,0.07887761294841766
0,0.2343769520521164
1,0.2099919319152832
0,0.1453379988670349
0,0.04190482571721077
0,0.058904971927404404
0,0.0004264828166924417
0,0.00036835973151028156
0,0.019499996677041054
1,0.9893710613250732
0,0.0023800362832844257
0,0.1554265320301056
0,0.4904479384422302
1,0.17476217448711395
0,0.08741781115531921
0,0.11903300136327744
0,0.037837084382772446
0,0.282101571559906
1,0.2311130315065384
0,0.08575084060430527
0,0.27045536041259766
0,0.26338574290275574
0,0.47653526067733765
1,0.19942137598991394
0,0.07951326668262482
0,0.12386894971132278
0,0.23334944248199463
0,0.00010505363752599806
0,0.31784334778785706
0,0.11836676299571991
0,0.2042500227689743
0,0.1729581654071808
0,0.06716008484363556
0,0.17177140712738037
0,0.08121063560247421
0,0.005445376504212618
0,0.020378880202770233
1,0.20760658383369446
0,0.07230634242296219
0,0.024846671149134636
0,0.1953447163105011
0,0.004772508051246405
1,0.2881118953227997
0,0.006949874106794596
0,0.022870173677802086
0,0.2558300793170929
0,0.2111455798149109
1,0.2895580232143402
0,0.0004898461629636586
0,0.42994800209999084
0,0.2960016429424286
0,0.31618788838386536
0,0.02362053096294403
0,0.08345478028059006
0,0.13339291512966156
0,0.2644432485103607
0,0.0897429957985878
0,0.007498946040868759
0,0.009730943478643894
0,0.057110127061605453
1,0.16939038038253784
0,0.03754991292953491
0,0.2301177680492401
0,0.13201099634170532
0,0.00095871597295627
1,0.9997212290763855
0,1.5862657164689153e-05
1,0.9991958737373352
0,0.23957453668117523
0,0.008596707135438919
0,0.03974897786974907
0,0.047719746828079224
1,0.20934392511844635
0,0.1586643010377884
0,0.21566438674926758
1,0.299906462430954
0,0.0001521941740065813
0,0.0047417329624295235
0,1e-06
0,0.22272233664989471
0,1.6758922356530093e-05
1,0.27549585700035095
1,0.3537706732749939
0,0.05946504697203636
0,0.03501969948410988
0,0.020979642868041992
0,0.041813235729932785
1,0.2716054618358612
0,0.0008106522727757692
1,0.2754780948162079
1,0.23926123976707458
1,0.23450016975402832
1,0.9998910427093506
0,0.08960922807455063
1,0.907480001449585
1,0.2937719523906708
1,0.16405203938484192
0,0.21548105776309967
0,0.17927615344524384
1,0.9988614320755005
0,0.0033892791252583265
0,0.1689390242099762
1,0.999841570854187
1,0.2681620419025421
0,0.18462587893009186
0,0.09843157231807709
0,0.07513269037008286
0,6.811169441789389e-05
1,0.997150719165802
1,0.9991307854652405
0,0.08021289110183716
0,0.15681645274162292
0,3.201415529474616e-05
0,0.08489932119846344
0,0.0021241623908281326
0,0.05005078390240669
0,0.05296219512820244
0,0.20727817714214325
0,0.061530888080596924
0,0.14078600704669952
0,0.11955375969409943
1,0.29573023319244385
0,0.012085745111107826
0,0.24789398908615112
0,0.13256724178791046
0,0.33273544907569885
0,0.0004541241214610636
0,0.3035641312599182
1,0.5053848624229431
0,0.1204625815153122
0,0.10082222521305084
0,0.024480536580085754
1,0.997820258140564
0,0.2820167541503906
0,0.049753811210393906
1,0.192978635430336
0,0.05256542190909386
1,0.9971131086349487
0,0.025529246777296066
0,0.0409654825925827
0,0.010697012767195702
1,0.9998980760574341
0,4.42689961346332e-05
0,0.06789977103471756
1,0.2388962060213089
1,0.9997578263282776
0,0.25325992703437805
0,0.0028761099092662334
0,0.8315122127532959
1,0.9976785778999329
0,0.22628897428512573
0,0.15837782621383667
0,0.2848726809024811
0,0.2161353975534439
0,0.08542858809232712
0,0.030332455411553383
0,0.46491891145706177
0,0.09789831191301346
0,0.18213866651058197
0,0.2262158989906311
0,0.17312610149383545
1,0.2517684996128082
1,0.9997929930686951
0,0.2303532063961029
0,0.33429139852523804
0,0.07860466092824936
0,0.14677582681179047
0,0.004912437871098518
0,0.21644701063632965
0,0.19836024940013885
0,0.11235916614532471
1,0.27326440811157227
0,0.36650702357292175
0,0.17745047807693481
0,0.11360719799995422
0,0.1915377676486969
0,0.0859711617231369
0,0.0007247255998663604
0,0.47442740201950073
0,0.3444380462169647
0,0.2020965963602066
0,0.18650922179222107
0,0.2496718019247055
0,0.19405300915241241
0,0.17376099526882172
0,0.022094622254371643
0,0.00029770118999294937
1,0.9890763759613037
0,0.07898126542568207
0,0.18624669313430786
0,0.23612257838249207
1,0.9996352195739746
0,0.34224551916122437
0,0.0177482757717371
0,0.15175974369049072
0,0.2897057831287384
0,0.2336001992225647
0,0.1398812234401703
0,0.02082827314734459
1,0.18222330510616302
0,0.2857576608657837
0,0.02596965804696083
1,0.9836732149124146
0,0.030218156054615974
0,0.08732637017965317
1,0.9991412162780762
0,0.36683839559555054
1,0.999953031539917
0,0.09647049754858017
0,0.10450945049524307
0,0.0006326226284727454
1,0.1821453869342804
0,0.06852153688669205
0,0.37622013688087463
0,0.2517334818840027
0,0.08530330657958984
0,0.018278947100043297
1,0.2744893729686737
0,0.0001392993435729295
0,0.0653049573302269
0,0.17139799892902374
0,0.2226269692182541
1,0.057408712804317474
0,0.07955756038427353
1,0.9995396137237549
0,0.0019511646823957562
0,0.10496963560581207
1,0.1161930188536644
1,0.9997538924217224
0,0.29858940839767456
0,0.15830683708190918
0,0.162385493516922
0,0.18876922130584717
0,0.0658399686217308
0,0.11431612819433212
0,0.09903590381145477
0,0.0008526552119292319
0,0.27829447388648987
0,0.003376012435182929
0,0.33960801362991333
1,0.20720018446445465
0,0.1120857447385788
0,0.11104382574558258
0,0.08507633209228516
0,0.16741178929805756
0,0.03312957286834717
0,0.16292820870876312
0,0.1443822979927063
0,0.2116868942975998
0,0.0003221860679332167
0,4.5217006118036807e-05
0,3.888365608872846e-05
0,0.000585899455472827
0,0.005317060276865959
0,0.2016158252954483
0,0.18300528824329376
1,0.15112097561359406
1,0.2102307379245758
0,0.0032407932449132204
0,0.05339127779006958
0,0.1519518494606018
0,0.000808642478659749
1,0.26484858989715576
0,0.13568684458732605
0,0.3942486643791199
0,1e-06
0,0.21174947917461395
0,0.031499262899160385
0,0.07679618149995804
0,0.11410780251026154
1,0.8214332461357117
0,0.16721005737781525
0,0.1643620878458023
0,0.1192089170217514
0,0.2725440561771393
0,0.33138975501060486
0,0.0025025131180882454
1,0.2982756793498993
0,0.09980914741754532
0,0.21549905836582184
0,0.03711201995611191
0,0.1564561128616333
0,0.039514705538749695
0,0.07878533005714417
0,0.37232354283332825
1,0.498174250125885
0,8.170735964085907e-05
0,5.841516667715041e-06
1,0.171380415558815
0,0.023672889918088913
0,0.10745993256568909
0,1e-06
0,0.00039848574670031667
0,0.1440366506576538
1,0.16871675848960876
0,0.21372289955615997
0,0.18734954297542572
1,0.3112843632698059
0,0.11445280909538269
1,0.9972513318061829
0,0.04739973694086075
1,0.3664410412311554
1,0.3430194556713104
1,0.9641029834747314
0,0.18533499538898468
0,0.0011331764981150627
0,0.00019614616758190095
0,0.2958662807941437
0,0.12446179986000061
1,0.9974096417427063
0,0.13348372280597687
1,0.08987920731306076
0,0.13500791788101196
0,0.16234122216701508
1,0.06387324631214142
0,0.25215470790863037
0,0.0068647656589746475
0,0.2831173241138458
0,0.05924747511744499
1,0.9976512789726257
0,0.0531148836016655
0,0.04724136367440224
0,0.30877283215522766
0,0.26745763421058655
0,0.3397408425807953
0,0.2528199553489685
0,0.13482877612113953
1,0.1861872673034668
0,0.17067967355251312
0,0.05019933357834816
0,0.19054846465587616
0,0.062464967370033264
0,0.02183990180492401
0,0.0016876221634447575
0,0.01586819253861904
0,0.00032461376395076513
0,1e-06
1,0.9979490637779236
0,0.2346518188714981
0,0.023431895300745964
0,0.06845555454492569
1,0.11767338216304779
0,0.00012531517131719738
0,0.10343050956726074
0,0.00020035340276081115
0,0.0005763387307524681
0,0.010040721856057644
0,0.34004834294319153
0,0.0022174709010869265
0,0.13324332237243652
0,0.0009959132876247168
0,0.029786650091409683
0,0.17953120172023773
0,0.08646821230649948
0,0.18116308748722076
0,0.02326570264995098
0,0.008603175170719624
0,0.24009326100349426
0,0.16403594613075256
1,0.22771187126636505
0,9.729589692142326e-06
0,0.1904972642660141
0,0.0031752961222082376
0,0.05718593671917915
0,0.006011329125612974
0,0.28410714864730835
1,0.2151690572500229
1,0.9975302815437317
0,0.036801669746637344
0,0.001038851565681398
0,0.004990706220269203
0,0.005858341231942177
0,0.2825082838535309
0,0.06658206135034561
1,0.9997796416282654
0,0.16519971191883087
1,0.7262919545173645
0,0.009928475134074688
0,2.6586551484797383e-06
0,0.1803472936153412
0,0.08909160643815994
0,0.009186932817101479
0,0.20351675152778625
0,0.18391835689544678
1,0.9993069171905518
0,0.2108684778213501
0,0.5116222500801086
1,0.13511143624782562
0,0.3172121047973633
0,0.10471490770578384
0,0.200066477060318
0,0.18680782616138458
1,0.5125393867492676
0,0.03601318970322609
1,0.9994139671325684
0,0.07747635245323181
0,0.27070823311805725
0,0.18628738820552826
0,0.011554185301065445
0,0.20917268097400665
1,0.9979222416877747
0,0.1600915640592575
0,7.723252201685682e-05
1,0.44266217947006226
1,0.9986724853515625
0,0.003947729244828224
0,0.2483186274766922
1,0.33512213826179504
0,0.01842532679438591
0,0.012485072948038578
1,0.2354532927274704
0,0.09393540024757385
0,1.584875121807272e-06
0,0.0010074812453240156
0,0.02109670080244541
1,0.9996312856674194
0,0.07488561421632767
0,0.13876236975193024
0,8.133113624353427e-06
0,0.08405554294586182
0,0.11244077980518341
0,0.008292934857308865
0,0.0061595244333148
0,0.0466572530567646
1,0.9996917247772217
0,0.21266518533229828
0,0.17819827795028687
1,0.08697576820850372
0,0.17549918591976166
0,0.34128743410110474
1,0.5127654075622559
0,0.09805592149496078
1,0.3293597102165222
0,0.08014217764139175
1,0.1566169559955597
0,0.34552377462387085
0,0.0980384349822998
0,0.17788533866405487
0,0.2706199288368225
0,0.03457668051123619
0,0.15743310749530792
0,0.13943497836589813
0,0.17133724689483643
0,0.07116060703992844
0,0.010121664963662624
0,2.8075071895727888e-05
1,0.9992350339889526
0,0.004845828283578157
0,0.10877888649702072
0,0.39151090383529663
0,0.020324209704995155
0,0.04386734217405319
0,0.42190736532211304
0,0.009613310918211937
0,0.0594584159553051
0,0.29024991393089294
1,0.21440860629081726
0,1.3265033885545563e-05
1,0.056616611778736115
0,0.2475091964006424
0,0.15846771001815796
0,0.0558246485888958
0,0.04147649183869362
1,0.21498245000839233
0,0.05595497786998749
0,0.22460071742534637
0,0.1925293654203415
0,5.082799179945141e-05
0,0.0001677304389886558
0,0.07096747308969498
0,0.0012572603300213814
0,0.19227421283721924
0,0.08842996507883072
0,6.056953679944854e-06
1,0.9958957433700562
0,0.003851463319733739
0,7.149465091060847e-05
1,0.9958414435386658
0,0.46603286266326904
1,0.2628391981124878
0,0.18590301275253296
1,0.5979688167572021
0,0.2746351659297943
0,0.2212505340576172
0,0.32549288868904114
0,0.21603865921497345
1,0.49984151124954224
0,0.021927377209067345
0,0.10963025689125061
0,0.07280714064836502
0,0.0005142446025274694
1,0.2901003956794739
0,0.23281577229499817
0,0.008421104401350021
0,0.3155539035797119
0,0.16893291473388672
0,0.03582308813929558
1,0.9998248219490051
1,0.9883759021759033
1,0.9980255365371704
0,0.011485951952636242
0,0.024027034640312195
0,0.0733489841222763
0,0.09448815882205963
0,0.049894560128450394
0,0.2989387512207031
0,0.17515894770622253
0,0.11800000071525574
0,0.02115274965763092
1,0.998572587966919
0,0.023101696744561195
1,0.40062054991722107
0,0.3059500753879547
0,0.3437955379486084
0,0.04640651121735573
0,0.00037044251803308725
0,0.13580678403377533
0,0.21735608577728271
0,1e-06
0,5.48627031093929e-06
0,0.06957783550024033
0,0.3031695485115051
1,0.49572843313217163
1,0.34036365151405334
0,0.29735252261161804
0,0.23184457421302795
0,0.35552462935447693
0,0.2405266910791397
0,0.35929247736930847
0,0.09091123193502426
0,0.07138211280107498
0,0.0993034765124321
1,0.9985812902450562
0,0.15224723517894745
1,0.9990092515945435
0,1e-06
0,0.01324125099927187
0,0.26366740465164185
0,0.008943727239966393
0,0.07665643095970154
0,0.16737514734268188
0,1e-06
0,0.1447947919368744
1,0.29444122314453125
0,0.002473041880875826
0,0.0008408136782236397
0,0.13009624183177948
0,0.17134883999824524
0,0.08138971775770187
0,0.21744613349437714
0,0.11422750353813171
1,0.9987408518791199
1,0.08849585056304932
0,0.33072274923324585
0,0.08276710659265518
0,0.17671668529510498
0,0.3690670430660248
0,0.10847698152065277
0,0.05396101251244545
0,0.14574140310287476
0,0.10576099902391434
0,0.01447262242436409
0,0.07952211797237396
0,0.2997856140136719
0,0.0007409665849991143
1,0.998375415802002
0,0.138999342918396
0,0.18816985189914703
1,0.15939930081367493
0,0.25120821595191956
0,0.1987047642469406
0,0.07486037909984589
1,0.9943102598190308
0,0.09234572947025299
0,0.257716566324234
0,0.04386156424880028
0,0.2810506522655487
0,0.17936891317367554
0,0.11949022114276886
0,0.030240735039114952
0,0.2455134093761444
0,0.1625988930463791
0,0.09978194534778595
0,0.047244034707546234
0,0.21500493586063385
0,0.12754641473293304
0,0.26634007692337036
0,0.24933937191963196
0,0.2452717274427414
0,0.021157588809728622
1,0.9998036026954651
0,0.1483973115682602
0,0.17260867357254028
0,0.035942818969488144
1,0.34719234704971313
0,0.06673039495944977
1,0.9757038354873657
0,0.11003454029560089
1,0.9956679344177246
0,0.004924043081700802
0,0.1764640063047409
0,0.013918697834014893
0,0.0391414575278759
1,0.9994794726371765
0,0.014939531683921814
0,0.14082880318164825
0,0.002814849838614464
0,0.1624518483877182
1,0.170102059841156
0,0.12401236593723297
