oof_pd_openfe_lgbm,oof_pd_baseline_raw20,default
0.03529748785567589,0.02365127335752994,0
0.27274253874298204,0.21300585221337728,0
0.25887475186468584,0.2579728828266692,0
0.09188996370925452,0.025773703932435076,0
0.21313663659509788,0.24777441337326744,0
0.6460298961463266,0.6592017064146728,1
0.958271523130535,0.981776024538679,1
0.13872283876182626,0.12412492903317963,0
0.09340938923435474,0.13149566325327652,0
0.07008989199886899,0.15585543400806248,1
0.06066921395489374,0.043973491016881416,0
0.16448727289506646,0.2505816141382199,0
0.2039161187841787,0.15461954785080267,0
0.03457828968620783,0.021041805630554727,0
0.17968371746832582,0.1720339797615199,0
0.9391278724844798,0.9810699547747391,1
0.1872381710491081,0.2783103581671809,0
0.15000030728369634,0.15878294530065584,1
0.08936892106332046,0.05740338059097185,0
0.08954886275411358,0.05498173202971989,0
0.09996307390877338,0.105430612308643,1
0.1010920278425798,0.11790199945738902,0
0.16731527786096922,0.13424287051024975,0
0.14400382627177194,0.11466878763992863,0
0.0979338884636578,0.08608643279728631,0
0.21333262264490022,0.17204863223090494,1
0.8949612857854584,0.9251005087414806,1
0.10512844650719745,0.20148415028613964,1
0.06426515556050173,0.05962777444245336,0
0.07351552429766363,0.031134885042627448,0
0.05206072925023949,0.04249228845716181,0
0.11201177028830309,0.10638694311777214,0
0.22540259546797836,0.15759447471117985,0
0.049680707950945764,0.04350355300223292,0
0.0584152360258328,0.0067970847221548395,0
0.08337773936233846,0.042280221270585464,0
0.10266718926715618,0.028327135090539853,0
0.18549523791636374,0.15969327490386953,0
0.02656300164164233,0.0048655813014006075,0
0.17899730140782916,0.25464976137976025,0
0.02790807208224027,0.016424499074939165,0
0.03818172876934527,0.015620494982746794,0
0.006968387903478514,0.0016326859346139143,0
0.2914874607163851,0.26270822357207263,0
0.024218232720535825,0.009864860690330974,0
0.3849850905681138,0.41013692980713523,0
0.9039929486395883,0.9583354711370098,1
0.15374669697148213,0.16337593630542896,0
0.09678444468392627,0.06385946730625278,0
0.10516746398895377,0.1280343827437792,0
0.15889450277101577,0.1408099719735079,0
0.07175046117190242,0.011538999486804936,0
0.027515152820455455,0.014870157949105458,0
0.17661483028214858,0.24297011777307653,1
0.03604462356672482,0.011638157272865665,0
0.11534588565996182,0.12525978385055253,0
0.22576784910431774,0.19590215560999155,0
0.011771518207513975,0.002046348574613008,0
0.09749755915702372,0.07404045799204534,0
0.15849504962498429,0.19790800176738274,0
0.07892667282993789,0.07687542117245605,0
0.1444707684694342,0.1271438602877585,1
0.18750961668267152,0.09295372493162424,0
0.013790938732143427,0.004073367676336733,0
0.1941072330244954,0.12324855477184571,0
0.09853350062244332,0.10768964523423157,0
0.16547360703610067,0.24023379669732625,0
0.0160491903573847,0.0016617456873004879,0
0.2268877130332743,0.3994020800725121,0
0.7401093283752989,0.8511229497340829,1
0.44148835486762283,0.41174981148649914,0
0.07592791514998186,0.052080412029305204,0
0.07080490560715991,0.05937540864035048,0
0.0905934230345561,0.09061286515383987,0
0.06458601571882946,0.02438960452964149,0
0.16344785847685325,0.15591285386606976,0
0.06593223801169935,0.027855129377624247,0
0.2317821999680081,0.13188657187188105,0
0.010827554513989935,0.001659799161839224,0
0.9212385096829073,0.9944864507076825,1
0.9828683443160587,0.9975074571476554,1
0.01907155241251377,0.013656193774619282,0
0.3512691425305969,0.17968213841044078,1
0.8189148175750245,0.9124433495258665,1
0.01573901354603538,0.0013292553943110134,0
0.05727404164443165,0.053154591262241174,0
0.12578321825185398,0.09113130753873656,0
0.02249752956307148,0.005417861899195975,0
0.09180417337996015,0.09797545146289097,0
0.1975774477165843,0.18738304435834044,0
0.5729047803046522,0.5734656578853425,0
0.2092715085166354,0.2184512069509026,1
0.6921137946454339,0.5091334418776929,0
0.03137603439420045,0.018183512497002265,0
0.06961942741000061,0.0787436273109855,0
0.1727067721565687,0.18165024719530914,0
0.9524403941453886,0.9869084119396113,1
0.053992840880767785,0.03583709701856904,0
0.12702476176014685,0.1095087715126035,0
0.13061740420633647,0.14440569010672832,0
0.1604023756973749,0.2008851462707055,0
0.28658927057918654,0.2319523608899316,0
0.06820507358504126,0.018022709001934468,0
0.10085964541288255,0.10138306565905754,0
0.0968584025809528,0.08262820345798967,0
0.8031241093159966,0.7861790449614285,1
0.927528576294921,0.9728679073751675,1
0.24436844535849878,0.32602393761151494,1
0.1962024804205956,0.16063812654162385,1
0.13751724524178013,0.12853424162486388,0
0.31396570482780606,0.28201289113848765,1
0.18226141909622462,0.19689260994113472,0
0.1494237266670867,0.13594861300600253,0
0.09690764706193221,0.08621822305397944,0
0.14030803473674366,0.14317158125786017,0
0.04976653450278439,0.039227145031082544,0
0.19444215716781407,0.21081758036185688,1
0.03534899942007797,0.043100469508040695,0
0.14543805850587732,0.05864169730824354,0
0.028954002385870047,0.002454110764711907,0
0.11041311849539881,0.08529051393942033,0
0.31262166662347396,0.27261264752660674,0
0.025066836671961686,0.00024024227568798088,0
0.017022988414878225,0.01696545128926547,0
0.06038199641555124,0.07238938428911382,0
0.06755685828041279,0.02469601591174721,0
0.06135473276548248,0.05893790145585233,0
0.014805799899331862,0.0008927125269529664,0
0.09208530964127477,0.07506850467488592,0
0.11565022661907795,0.11695448344550097,0
0.025440475042864823,0.006350046322459165,0
0.02680161454894776,0.004197446127526209,0
0.14853842873760553,0.13230853799973213,0
0.030280218283924305,0.005057475096960002,0
0.17699446385343795,0.32400405600462934,0
0.04350211942105767,0.05713219055026412,0
0.03726996732101279,0.023618726873222053,0
0.038177890832764245,0.043003213612849624,0
0.10009531054733076,0.15509578649563732,0
0.9388589329818144,0.9962039881174282,1
0.03998851672672755,0.049095285008594836,0
0.01900275085137409,0.0036004253487156614,0
0.12185305755412411,0.04726878182446058,0
0.09676999372452245,0.14728206341562303,0
0.09397540111802406,0.03964751789212931,0
0.022054061807505073,0.0069699702057647705,0
0.04287646960397211,0.013715154431631906,0
0.04624280298853715,0.01377801041331717,1
0.23429942320962294,0.1874403887670882,1
0.04377857152239945,0.0481983442408867,0
0.03385360757831916,0.029723398145933753,0
0.1594532079636827,0.11995290613272455,0
0.1618527277406589,0.20940518135396122,0
0.012145261256332848,0.012018542557668741,0
0.03116848906101173,0.02252857733026296,0
0.03545542807365534,0.013531129365811169,0
0.050767555585969966,0.03722421003278439,0
0.0789925493672946,0.06690490006514603,0
0.07366922275730568,0.04165547922234441,0
0.019249885889712416,0.009192628622658593,0
0.19400956493142044,0.1842236838280277,1
0.7317228424877968,0.724620695549801,1
0.2632246402476083,0.32570182849381457,0
0.11391849621849061,0.08920123722284154,1
0.06895639943639123,0.11502686478993852,0
0.0390047182476272,0.0033809708300918733,0
0.024526965343403095,0.0004959792599084393,0
0.8935765757173186,0.9297431646700995,1
0.06094094525204251,0.04532248940790477,0
0.15421870543784208,0.11570349284231916,0
0.011197650975852848,0.0026091005772924812,0
0.9195999440622985,0.9753157194156505,1
0.01023020331573421,0.0005750427961428814,0
0.028288460043085207,0.0015677535093345813,0
0.022155501963097034,0.01186774830140226,0
0.2537629544442777,0.17891118988211482,1
0.029653312930093635,0.05090347791466825,0
0.11686722811917104,0.09278857535412255,0
0.20449983720938625,0.1968853405467791,0
0.20416786311742036,0.21642718005943745,0
0.1841982930873944,0.18436924803811292,0
0.18877113050191804,0.23805401637588441,0
0.019469209601557277,0.019694099078309265,1
0.1027174940041426,0.049225887936032775,0
0.17352203426831492,0.11941230123101233,0
0.13391143087671867,0.1118800764955357,0
0.2743635685311529,0.43700228132395047,0
0.1058089317803669,0.10990298747033912,0
0.13586445779376774,0.18439583141884416,0
0.683409845647288,0.7124197183572625,1
0.0643206775472394,0.1341546072990297,0
0.28207169084973704,0.3427029400560886,1
0.2173954141394797,0.15152950897793416,0
0.04607795106790319,0.025640324253795938,0
0.034433442744256484,0.020954313128514507,0
0.04496600091265351,0.022992334274000253,0
0.05119322332823264,0.03414500136379369,0
0.15173266866034313,0.12858373974751888,0
0.006481469534816189,0.000782293980011582,0
0.06504637515496232,0.017072674275777234,0
0.023772458372042355,0.010550667354888766,0
0.028863763222257196,0.010912296338736268,0
0.1341868099558545,0.1568464021629497,0
0.11318421004830015,0.09189981267222594,0
0.23210399492753164,0.28000954852280735,0
0.08631948424379571,0.06579240645485838,1
0.15075053986083412,0.13355776144767573,1
0.1439140059509872,0.11137980525493198,0
0.9662877020916497,0.9932697970355095,1
0.21076463976054127,0.31547351660461204,0
0.08568425635788424,0.021276606037227596,0
0.23609132822516118,0.18252007527347697,1
0.021310355472745904,0.006872644098101278,0
0.154834884901187,0.09302482034003454,0
0.04161373655263051,0.020947437344434477,0
0.837833375149911,0.9254809159109407,1
0.1911406793589873,0.16316125358957417,0
0.1218233553836344,0.07962330651131652,0
0.1512808888122071,0.16289744015309024,0
0.9744267177600875,0.9891126788067528,1
0.26393319410057947,0.2193809025387887,0
0.02045881894327678,0.014080783647123675,0
0.10980262171208205,0.1048354642094702,0
0.03180304833884013,0.018783703019565313,0
0.9790717503184645,0.9986479210626257,1
0.17608470405275417,0.14605594770518424,0
0.06930908217029198,0.10571563745738179,0
0.04808588492585001,0.007659850730888726,0
0.0677357580836745,0.07090113959745287,0
0.21059136094555697,0.2016222641621728,0
0.13287649676852137,0.21069963719050117,0
0.26126655034464785,0.3765510323324405,0
0.1312164138510068,0.1240030312816448,0
0.06465282796159907,0.013069687310771176,0
0.0805907669906692,0.0989677154017749,0
0.12555979257876296,0.10993726514422864,1
0.1815254753309317,0.18808105245981174,0
0.024770093667044427,0.017499640163880927,0
0.01839433059998531,0.014256917857515346,0
0.1932542012462243,0.13514636428753213,0
0.036455487844200524,0.026719639671224673,0
0.11985000146113717,0.09239058244325941,0
0.013028767783164903,0.002312387364703857,0
0.8759797987826807,0.9435744507316013,1
0.9753168171019193,0.9938074021295613,1
0.03145659293618546,0.03416446751297718,0
0.09244426965674951,0.053619694678962826,0
0.9476321385297689,0.9996172029156021,1
0.021295414876410457,0.00798024040081237,0
0.07322019605903367,0.060971095487253775,0
0.012885925603520714,0.004661505517234421,0
0.2743747436743231,0.19398430012661103,0
0.14927126899342952,0.20278564020945603,0
0.8163101562841881,0.9597494789810478,1
0.00593467314799475,0.0027866858802692157,0
0.01411595230825182,0.0046479413641230295,0
0.08726389724448762,0.06198971650811912,0
0.14591644196226924,0.1478682056624101,0
0.025314217769415434,0.004898727552641776,0
0.17455560046452015,0.16889898606791187,0
0.057925163138812796,0.02571293997369542,0
0.12588591934694737,0.05546289969916001,0
0.04716926490332507,0.005058302048896983,0
0.21790724944288528,0.18928446589902595,1
0.2492395037359128,0.3709956458950828,0
0.12506944719925303,0.06885833274579324,0
0.2664314078405099,0.20109014170891568,0
0.7520238555054232,0.8875241798727983,1
0.011526449414507783,0.002744219166187284,0
0.6951882737920038,0.6783065753286514,1
0.024079778749968972,0.01688663509470662,0
0.13357630505142382,0.15854357389993626,0
0.14099353777251086,0.14957482279678663,0
0.9654711524803536,0.9949865778682009,1
0.057660711815879964,0.04288262770693501,0
0.11347030929189167,0.10731252887192866,0
0.023460440552907785,0.003926990285734676,0
0.016905786150970697,0.006073451192440877,0
0.1221887153622442,0.12454503457839262,0
0.039591152793520545,0.00811868785047767,0
0.0792834438840363,0.04238807245778955,0
0.020900867228689723,0.00578532785340626,0
0.10644313922606158,0.10299744503832911,0
0.19966951793626664,0.21419088202110884,0
0.07061262424826521,0.05835869879085442,0
0.14515804338637148,0.0910473331651238,0
0.12405807340967914,0.13234410142074607,0
0.21646730743855963,0.29501607655877504,0
0.05583681015710967,0.06242963026321756,0
0.2497931653959412,0.16606136321736392,1
0.24787858667299212,0.1794051524436041,0
0.5420096740035572,0.6953486194353377,1
0.13508284487829492,0.1526152735440893,0
0.03451355110500008,0.023125378602785147,0
0.9566471291879219,0.9901619566032673,1
0.023518952961854297,0.005003968041816089,0
0.1782854634932805,0.20024130252616665,0
0.9416326259793071,0.9874344076777583,1
0.761182133979753,0.765087995367281,1
0.03188935163035891,0.008048627704707684,0
0.7783940604659587,0.8850253714138654,1
0.0183609349004131,0.010697656128953648,0
0.025197238671168076,0.006975979591528826,0
0.2700575818779243,0.3161000941143353,0
0.06478387117471852,0.04196637190992013,0
0.07898576769532727,0.0441196542413791,0
0.053878227075864635,0.07008463176107366,0
0.07772311971396842,0.12191410293847924,0
0.10275868063048031,0.14872569172768338,0
0.02279007792043221,0.0029161983405635488,0
0.9466048280004615,0.9941214588882081,1
0.09485115278531889,0.10451423676385743,0
0.19738684933157183,0.30477814887106197,0
0.07837874162083096,0.0342810285917495,0
0.03433614317557809,0.029757676789244614,0
0.03680371020527401,0.003654498674935124,0
0.21989989969007903,0.2781409998878372,0
0.05592058375589979,0.07092962277290467,0
0.08078164297312489,0.05932328300236424,0
0.18374727163730561,0.22383600402186066,0
0.2920019053561401,0.2717897899792385,0
0.7732079269887162,0.8731125883684432,1
0.9165716703396268,0.9920206835729096,1
0.10738851935717043,0.10852947791569108,1
0.016688891800265476,0.001395211211396384,0
0.12296052786919426,0.1494115698672962,0
0.07271710682861493,0.10668516035154235,0
0.2143664811284329,0.21903538723681293,0
0.06787184429724966,0.08107221374009195,0
0.08010719622902306,0.07974839557194614,0
0.24982683956169185,0.26625358824529194,0
0.03250127981714254,0.010626401472426833,0
0.027848960187122705,0.010013526746305278,0
0.24468494076876673,0.13790993533023505,0
0.13786037556846734,0.05967258406312988,0
0.013996002450072376,0.004674408429452744,0
0.02273384418673832,0.01725430658631867,0
0.1833938347606012,0.14463020329694273,0
0.17077891499905948,0.20115626912608836,0
0.16236631682182678,0.16357838520412735,0
0.02080563394459895,0.004866619213905038,0
0.17240921451736455,0.2178760006726686,0
0.25094414350593836,0.23841881664794348,0
0.35071424650048183,0.29646024479380206,1
0.07441024927783396,0.05695414191265308,1
0.07569622654090649,0.0766579614796982,0
0.34226695434204907,0.37450433077194173,0
0.15153042350880985,0.22149433495985746,0
0.049828144696945055,0.03861683626357897,0
0.16905188061552015,0.16428293344310724,1
0.08163735963926133,0.08672889123589689,0
0.024748096771833813,0.01371472315891335,0
0.08950986785847367,0.06945696444876077,0
0.6905391494398437,0.9470659380750138,1
0.059193235444093946,0.04326015221227083,0
0.04161036936187157,0.0393799093807921,0
0.11237069608011535,0.05212430095972466,0
0.08487075998708334,0.0956420595017876,0
0.056254827791018105,0.054008654497321604,0
0.05237583402030406,0.017300960565287935,0
0.10609480811665221,0.07694086842941154,0
0.6696189264915366,0.9253450194146516,1
0.11739772130361535,0.12889115016407762,0
0.1320251918555415,0.14671691298660464,0
0.10640635860797198,0.20581016149281464,0
0.013884342914611835,0.0025112206647974248,0
0.0227440292558631,0.010042031917719883,0
0.18653914508951103,0.23588383106418526,0
0.07116175023770285,0.014378338619229108,0
0.23675825455486732,0.24509698577062122,1
0.24187048783948023,0.4027477492289893,0
0.6061205028319832,0.676723540454227,1
0.09687329268266369,0.07630559194756358,0
0.09568809764155664,0.0631672092613398,0
0.022867210908032266,0.028622219392198587,0
0.19485764301165787,0.19339998338682116,0
0.04728771589697211,0.0670887481548591,0
0.017263030022711914,0.0030836755517133904,0
0.09798360377745256,0.10315982561964677,0
0.18661448035358605,0.19408619061916357,0
0.7266494939489495,0.7070958905988983,1
0.11705841914741667,0.08158799211869087,0
0.014050593084470655,0.008075816195179077,0
0.06408018968700963,0.08158342909727856,0
0.5254567214085477,0.716355926529313,1
0.0672730988141403,0.0818085534338818,0
0.025600996294448494,0.014018583201491257,0
0.0207115238434301,0.010821654652213852,0
0.0640562179329987,0.05458118876024987,0
0.045257942797949,0.04956819533857409,0
0.029255012015061185,0.01600829309568675,0
0.10538124503419835,0.15945811668812476,1
0.19618892071936367,0.24331102767454046,0
0.004363259227242183,0.0027067919467950643,0
0.23075133721864458,0.25023604394376275,1
0.24661449278938585,0.6362297624171245,0
0.025408978292815344,0.005337365285612931,0
0.09515113620669753,0.10239520463644926,0
0.10014240332929876,0.03948780287844144,0
0.014474610170625703,0.002247168305048039,0
0.07037884451884201,0.09818884640926949,0
0.03267435932637291,0.05135181228785195,0
0.048480067761836415,0.0313333561430039,0
0.1394926357714542,0.13261759072801102,0
0.025793027390223964,0.011266263131917986,0
0.8503572447152462,0.9337771560831175,1
0.9617205719915485,0.9844064669228364,1
0.1742183161275809,0.19036078067160117,0
0.04988849311259433,0.03972018147531272,0
0.9379103666444641,0.9962510611225336,1
0.14347976039100807,0.133077916031224,1
0.06962034237418875,0.03954700285652424,0
0.1265099729774428,0.19164761514899015,1
0.06707165214091369,0.048232362643951726,0
0.04633678667844946,0.04148751505523504,0
0.0989001098512295,0.029668284287619934,0
0.24267516623172516,0.3001183783662324,0
0.14585840766792593,0.1494092815480069,0
0.9778415637473122,0.9944151118127831,1
0.040797447567778575,0.035124057673848734,0
0.2524381328925875,0.2278814218032542,0
0.0176513016946658,0.005360626096591327,0
0.19518413525359424,0.1820309235330342,0
0.24847705726094468,0.3364609792068261,0
0.15973099419273137,0.1832222531591318,0
0.9744123546295296,0.9909445903329651,1
0.06849226363277598,0.06076336270863342,0
0.18322022662532683,0.18080424264673295,0
0.033906250119127776,0.016268253458486214,0
0.06627145235223263,0.08164352208689313,0
0.02250458457469926,0.009008135937901077,0
0.13912421302077416,0.10525374027917371,1
0.060430177259142924,0.10456467872975916,0
0.01739440808717728,0.004231902651370995,0
0.5799747680699772,0.49791659334148936,0
0.04074543689563328,0.027755711129569278,1
0.016749173735480374,0.0069142456604896685,0
0.0904123346280105,0.0017453275935593504,0
0.024688996026840226,0.015017907283978617,0
0.1005759740299865,0.09603921963886054,0
0.07087908685580768,0.043466408671188776,0
0.15843210535763702,0.10985606649268916,1
0.14458803003760054,0.178806941992709,0
0.18711037320596582,0.20680457052034087,0
0.8496283824423724,0.9325176526219824,1
0.0290764610900724,0.025243727360678356,0
0.1443728466116226,0.18244747974111042,0
0.975051978126968,0.9904428944590493,1
0.026353058697539542,0.0003111293147461547,0
0.03978780702891276,0.017575453669089542,0
0.04687307098463118,0.04790619231199831,0
0.09649711863291786,0.06596083100643096,0
0.12069593684852988,0.06489027606069298,0
0.2323955573582488,0.33460680844855145,0
0.05320050681858276,0.016438958678914935,0
0.03868776543519468,0.02037836577074678,1
0.11727833548365588,0.0297733197456347,0
0.1589038944907435,0.2182309523684374,0
0.026251379146491532,0.0010451789544917891,0
0.1861358289183477,0.18713707091981618,0
0.19280083627023334,0.2847438468911389,0
0.12635613249099872,0.15135189445603733,0
0.04167298820581434,0.03784249547985599,0
0.1937141396193049,0.167030918154495,0
0.031158501806223024,0.003136490301838459,0
0.15972913718197032,0.20747762165955208,0
0.055508943322277744,0.08447085122574223,0
0.04604922518863013,0.004538305002385579,0
0.012841886351103922,0.00045395183397703285,0
0.16737595474588718,0.2365456501377124,0
0.08269128641439731,0.09332121344579376,0
0.5054423710789521,0.374911154959144,0
0.8172249035116839,0.9634782878176171,1
0.0665708271853407,0.04963824150020373,0
0.22694713721947232,0.2013731215105502,0
0.07707107236237119,0.07986940275649604,0
0.07206893675448046,0.006961021983448907,0
0.975828680581412,0.9972704240930245,1
0.12125322694956754,0.12149155047266347,0
0.11016365698597917,0.09515164875365606,0
0.24627090277537309,0.21418325115040954,0
0.005775616805498548,0.0010468890801745901,0
0.0848297085249278,0.07128315914905911,0
0.05444025936732867,0.03429579019177609,0
0.9466048280004615,0.9942287307773173,1
0.13018552405361064,0.10195148848192637,0
0.09605473809672738,0.05335961319970284,0
0.019780443869906416,0.01823957261609478,0
0.18795998216550233,0.28535930741025406,0
0.06593223618387502,0.03308566675930277,0
0.12456027525258244,0.12253173666246164,0
0.14088487706452626,0.14944255178331978,0
0.07580396859075329,0.03965149366297888,0
0.18442118297030363,0.19915897732389096,0
0.0676557732445044,0.03381688796130116,0
0.024054937006708833,0.003243747056278883,0
0.20104071016666653,0.19772622731776157,0
0.040235721947673414,0.0010210187344012963,0
0.1784980122787513,0.23711682589876787,0
0.02196090848542931,0.0114228249765912,0
0.036279024820864765,0.0350778543994892,0
0.014746070639119192,0.00334577448278731,0
0.013895840639849803,0.001000016407676273,0
0.06005594887196821,0.060866469246526334,0
0.08422791698406426,0.06486992658138489,0
0.2877498017389759,0.3601667531665518,0
0.6275217098985455,0.46772613513621075,1
0.061377509584624096,0.0516895836876492,0
0.09889877493384769,0.06601705027425352,0
0.10501949387747214,0.08735034041880259,0
0.02650318159829197,0.0053112628889220425,0
0.1624932669383468,0.15306979146054434,0
0.05679496509774173,0.08191328196569259,1
0.12566626378786427,0.1250739787240029,0
0.17838372862978874,0.1558792123451239,0
0.9707605329763579,0.9911702290354577,1
0.11417439459586859,0.09464545755328888,0
0.07432390462019016,0.0857018769730907,0
0.07220581387712952,0.07860248984151269,1
0.05216472134513383,0.07508204589382718,0
0.0317052961903942,0.027726653468928626,0
0.17736864839135508,0.23722986845942157,0
0.03161980399518666,0.003148994133717241,0
0.9670242675744253,0.9669161909034385,1
0.20928331188170168,0.13129791327674134,0
0.17292794186811464,0.08612711333852939,1
0.08845790743793774,0.08848902866088859,0
0.18474246094769017,0.26624498320257867,0
0.23247992088214367,0.2803630344334652,0
0.02428626209356751,0.013595610645364081,0
0.8511397508539679,0.8931103466228425,1
0.10731422283661288,0.15035889053254237,0
0.151218258255894,0.0635502411722242,0
0.9721029130191812,0.9866324104812142,1
0.0571076528499916,0.05448499158904259,0
0.082604910842024,0.058890290533320094,0
0.06153798527208509,0.07192058010262146,0
0.19473799497462213,0.17985328619547897,0
0.1641266075450364,0.16365821115262874,0
0.9662743932783888,0.9946015781541234,1
0.014597158525297712,0.004005849228991428,0
0.1078372250916071,0.16596194796312733,0
0.22571569707652822,0.24561567701032982,0
0.023069309805086632,0.008335814197982655,0
0.060265362951894254,0.015544560217551672,1
0.0776534351729925,0.10304546809099241,0
0.12147774608773787,0.17168474791943256,0
0.21075529194133247,0.28593338514630917,0
0.14991317004606985,0.1081148985592462,0
0.20980300685244319,0.23760575468944795,0
0.24161363438197866,0.24925553767351083,0
0.13702452723385497,0.09963058274135625,0
0.04034723653370979,0.051288267382154834,0
0.9762790917389558,0.9933849286914914,1
0.01841777427325674,0.002652857819150179,0
0.05258446013085826,0.00814564520031396,0
0.05336369810730746,0.08228280081842222,0
0.029948682256523,0.011485883005399006,0
0.026319309470691082,0.008231735549121162,0
0.06526258395467499,0.02089350946697364,0
0.21923103049771725,0.2732246312100481,0
0.011942684823293546,0.006977188125269685,0
0.05860015500414547,0.05168537085582576,1
0.2001586415242229,0.17753785895030944,0
0.24387709348285513,0.13615483394142328,0
0.07479288555836905,0.06056618457487711,0
0.09518490436825738,0.10460334001769514,0
0.24941158140732453,0.19373739316229643,0
0.19132416831958107,0.24527102986991445,0
0.17141806796038966,0.07953199371803994,0
0.11033609783894302,0.1990634570500062,0
0.14813112905920828,0.1582698033754009,0
0.01291448950880179,0.003616555173259037,0
0.2076798760277798,0.1661977025195174,0
0.056516910021547774,0.08929139618480508,0
0.1416470523317365,0.1496018159293813,0
0.1284124410699569,0.1574341832306843,0
0.037967044145655514,0.04178462530135428,0
0.06672587596492661,0.027678110005125982,0
0.0943648215443844,0.09250912235481709,0
0.17497289138107822,0.19509538591270753,0
0.37590081858019764,0.8502653835975023,1
0.10436517866191494,0.04890196887330872,0
0.2740997879976079,0.18179846575886657,0
0.15803407539237577,0.1901058638966001,0
0.17298364324511145,0.12860463393326185,0
0.02977714322301338,0.01973476560967745,0
0.04679275756592526,0.03005928019210459,0
0.09139563379699281,0.1125522225385447,0
0.2631510725938453,0.31748396152501124,1
0.20889259917414066,0.24341754798405338,0
0.03992661279565568,0.010572807421532068,0
0.035887973794347876,0.01088100643648403,0
0.17510653690510045,0.13684274133064495,0
0.03174514855084642,0.008823058796238828,0
0.18482730577755402,0.20998023241628727,0
0.33340598905173724,0.41588516660481695,0
0.975395294966974,0.9948993997430173,1
0.007378660401492495,0.0028288394623682852,0
0.2143460706962591,0.350559758539475,1
0.10807153218842754,0.10829592050360409,0
0.04987274544053197,0.05490326735855561,0
0.04401942350384609,0.02006252848326971,0
0.018895571567379015,0.00867367046841062,0
0.259973377854082,0.2808200227459308,0
0.029609824983674152,0.01655653615112694,0
0.042599755472562104,0.025438329593784365,0
0.1510435614052419,0.20215373192891034,1
0.015723554353421106,0.011288172006576133,0
0.035988050973210055,0.00944619863040055,0
0.07647164328880279,0.0867708816074935,1
0.8873599928759864,0.9408608257899542,1
0.1913439848985214,0.1815610110292305,0
0.03009948424228968,0.007608401816195182,0
0.08459576174657123,0.08744634852756346,0
0.07300411805424815,0.044572389335860295,0
0.07182963959998165,0.09253274263417396,0
0.1135142035686177,0.09413208484418753,0
0.16174996495405525,0.13680728426739616,0
0.0408509271388741,0.06805964917059792,0
0.2246975812539894,0.1987786547197349,1
0.05605686782743082,0.0630074354913307,0
0.14565320351474528,0.24757741080878032,0
0.9503218171556151,0.9528476436933927,1
0.20263162699364498,0.15592634311539036,0
0.037574153350895804,0.030372240922146763,0
0.10805861735668779,0.09236904138201,0
0.42042638341096134,0.48361466404505216,0
0.18063157704595337,0.2226825090776246,0
0.19127932733353573,0.1784491941138546,0
0.9113789989411815,0.9682867501634257,1
0.02748287429854233,0.00128174556624721,0
0.03217448536789662,0.031010398551240752,0
0.2611479871867506,0.24201708495088978,0
0.1006402510675763,0.10774047126710758,0
0.9655058395291314,0.9870690913968475,1
0.04420519251624136,0.04808121366959185,0
0.019163750112629514,0.002230858257175793,0
0.06301532586890037,0.07833972221434077,0
0.15089451898840706,0.1090179130515097,0
0.17248972004303417,0.14866631132090588,0
0.06446246097418028,0.043156633621937106,0
0.0421903244838732,0.016055273895323307,0
0.058096428746471196,0.04478195003209128,0
0.06056051439950668,0.09514801337882357,0
0.017756381697611186,0.0035921686601577602,0
0.20625841743449402,0.13165235886676954,0
0.29870092344575017,0.299722632517796,0
0.032111842229452285,0.014821570369073276,0
0.1962350443642524,0.1807667468892925,0
0.10686398724420462,0.15507625660677518,1
0.25985217184477133,0.1902831364238311,0
0.12189839454148525,0.13575108902604568,0
0.22527598028120918,0.347928600471783,0
0.04724810812898138,0.04988127733239163,0
0.14625252375358522,0.13145480677465843,0
0.9318899872429369,0.9908038872763644,1
0.1782980075465211,0.16420920681601497,0
0.19610905873703413,0.09813160815440868,1
0.014504798113120245,0.002355974735461023,0
0.11016121010522038,0.2613674129688487,0
0.1368544988865017,0.12342815123483128,0
0.1918396477039829,0.1436690329479226,1
0.03646078173308693,0.018136025505699215,0
0.011604812734182677,0.0015693358224125379,0
0.14538950011269167,0.12160705689143843,0
0.044544727049751105,0.029380335336616534,0
0.08365757046990939,0.03116073049206307,0
0.03538103350806038,0.036544039165142185,0
0.08741441489821725,0.11678490045492328,0
0.010377933349130418,0.0024888614951183285,0
0.049797325573340906,0.04031644386557559,0
0.03573893040234103,0.006592351967832847,0
0.03002367556876762,0.014744588683580459,0
0.3445108709393899,0.32595346190075175,0
0.04095444106775411,0.041540746656374306,0
0.087593905339944,0.07189049874932828,0
0.1295169414124202,0.10118747770785615,1
0.0159970425156137,0.0020945676906809255,0
0.024501857742552265,0.00038100368991292544,0
0.6122947295361814,0.32814390581113506,1
0.22857750044797726,0.2687745288439221,0
0.18021861370067788,0.160096728042051,0
0.5026409511323157,0.7304372066057916,1
0.15133920499341694,0.21104828079395951,1
0.10161057710623887,0.1514148464624148,0
0.9418213173086816,0.996247544439073,1
0.040963011422206465,0.008989489133812803,0
0.10333726474683899,0.16078780757564617,0
0.8858810799521055,0.9419058535397697,1
0.01700807516810239,0.014877780507886011,0
0.19177697696007232,0.17544757648282047,0
0.18543545763596367,0.25844857968091034,0
0.19037946226462057,0.23438126646961535,0
0.8136882916302773,0.8999362623817034,1
0.017572026507820988,0.002811072519762212,0
0.11219706166979454,0.0943990470936163,0
0.10518441576514814,0.14589779238065204,0
