pd_lr,pd_lgbm_gbdt,pd_lgbm_dart,pd_catboost,pd_average,pd_stack,y
0.1376793965882597,0.20397025368262156,0.20990731265514312,0.1726016191705017,0.18103964552413154,0.14533327738193108,0
0.013228646147655627,0.019365508220864264,0.02363946000734553,0.01757225201667461,0.018451466598135007,0.045304162086725074,0
0.1314336923905045,0.16724304932612558,0.20618612498832486,0.21372517281039882,0.17964700987883844,0.14597312971204734,0
0.21864469621414523,0.21869913305009142,0.20212303843197243,0.2165710999482901,0.21400949191112478,0.1669065113346528,0
0.12696361728503958,0.12254174509344024,0.11342138286052358,0.0997306257559517,0.11566434274873877,0.08650640045718548,0
0.8067903751113843,0.9275276234423372,0.9128980631781952,0.8709348713233306,0.8795377332638118,0.9701021925166721,1
0.23269644828507907,0.18204614541857667,0.17584096882478076,0.13852038222511917,0.18227598618838892,0.12562772785878085,1
0.14335144502819225,0.1534724708131615,0.15705424128611326,0.1776186921487141,0.15787421231904528,0.1203972666785898,0
0.038789224444242515,0.09170048493718924,0.09397243204674222,0.06742743810061605,0.0729723948821975,0.06972728219512977,0
0.1493662862211208,0.1341773852147856,0.1363137006935559,0.14568186722522142,0.1413848098386709,0.10377530749102842,0
0.2837059326686936,0.22710705275434356,0.20627889218145715,0.19965076653911965,0.2291856610359035,0.16894805577992703,0
0.014061395927330165,0.02000279433928352,0.016211203223976813,0.012274015261446312,0.015637352188009202,0.04414505190896966,0
0.15108048931653323,0.18503018351091005,0.21544430288156402,0.19846038368276128,0.18750383984794214,0.15002947116099022,0
0.3067977074330066,0.20851705564968961,0.19368340768765271,0.21019718708733076,0.22979883946441992,0.1641692208017036,1
0.03875126962631085,0.04458428608368546,0.07066802536669776,0.0450263244626876,0.04975747638484543,0.05686557714798772,0
0.0175823215561299,0.018897400073984702,0.019724444355282072,0.015217476244974194,0.017855410557592717,0.04472742044714837,0
0.2119395893077803,0.20520585079273093,0.1971500477273224,0.1785923493167093,0.19822195928613573,0.1482374255853904,1
0.03270282129564858,0.06735417768181398,0.07371564418617911,0.08435139911230562,0.06453101056898682,0.06587208327908502,0
0.9793721333577743,0.9951950571163463,0.9980391997253719,0.9999038897346868,0.9931275699835447,0.9855022642558593,1
0.07438231717874146,0.07970180972976897,0.07781929514392191,0.09839225614314517,0.08257391954889437,0.07172209485097418,0
0.016068066367371604,0.029339837443985627,0.09383015427977102,0.049113838610143346,0.047087974175317904,0.05757537038885814,0
0.0565896713775654,0.13537835103330564,0.16108353169094927,0.12322939224628207,0.11907023658702559,0.099998241246703,0
0.04939641589950259,0.033926526784200384,0.0316991757217343,0.03462930458453497,0.03741285574749306,0.05031554827434433,0
0.013475690323527295,0.02067342634694291,0.021158677680230525,0.012792062411996733,0.017024964190674365,0.044701686958175335,0
0.13362574076937475,0.16852932883078145,0.16137545496040417,0.15073699455557887,0.15356687977903483,0.11760283865435137,0
0.09858799767221033,0.09485274393553444,0.09855696251415888,0.09208555546070302,0.09602081489565166,0.07685297143508121,0
0.28544849865247923,0.25165603907316964,0.25671312489945497,0.25727507183800247,0.2627731836157766,0.21709506687799743,0
0.3881253166106876,0.2997974096132531,0.26728448854974474,0.327941515053843,0.3207871824568821,0.28414809696789656,1
0.022826784179762614,0.0305884439321666,0.026168797539386123,0.03001096139034222,0.02739874676041439,0.04831107349801539,1
0.17135442814940924,0.13713364804622988,0.14181498917703286,0.12165593073733798,0.14298974902750247,0.10083427218038699,0
0.007994927616113218,0.006968092157729846,0.005994691251999238,0.0036821007513190623,0.006159952944290341,0.041014701994810825,0
0.17484120475907258,0.1642609829108807,0.15713399632282413,0.14557388288139717,0.16045251671854363,0.11613791060621491,0
0.2596840165829991,0.19544769379482044,0.16708851943157757,0.20571750310786768,0.2069844332293162,0.14847633234566687,1
0.013003226835770817,0.019241523145846734,0.016973876089161104,0.014091338136849457,0.01582749105190703,0.04430994350573045,0
0.12483608657922267,0.1504892501738887,0.13877026663615113,0.15433359942874145,0.142107300704501,0.10900938622641347,0
0.030744867338325307,0.023953269908227704,0.024620555013131942,0.020127741759546763,0.02486160850480793,0.04648657114892136,0
0.008405397653422972,0.02097904352541278,0.05370813205640308,0.03564749024917292,0.02968501587110294,0.050341347473744566,0
0.5849486377718687,0.5619655899228873,0.4102088405838967,0.5410926040714842,0.5245539180875342,0.6507442099462697,1
0.06755219948094847,0.05343490936162885,0.061931676705322215,0.054259181274516864,0.0592944917056041,0.05895048505875387,0
0.9817653200098493,0.9957744180893923,0.9980703487465288,0.9999004986425541,0.9938776463720811,0.9855375793278033,1
0.03525765132762319,0.026902200744083293,0.03045700919285011,0.01869009703633797,0.027826739575223643,0.04727856675773397,0
0.027040557911443892,0.05962463700103997,0.05161023942208513,0.05865618626624931,0.04923290515020458,0.0581964110875828,0
0.9230510772130355,0.9868880881358197,0.9837831978118172,0.9919356019291032,0.971414491272444,0.9840903398365429,1
0.06753382039083082,0.19601998721109704,0.18272360353626874,0.1754883416037991,0.15544143818549894,0.13338622188189034,1
0.10688556261001843,0.13704298750138252,0.14842546009913424,0.14085235835173868,0.13330159214056847,0.10395287616521183,0
0.0840587381358766,0.0996189310266893,0.12128361538022635,0.08426897546464156,0.09730756500185846,0.07926651237114207,0
0.026403497199097865,0.045030740226433,0.04463725064404049,0.054877591850451025,0.04273726998000559,0.05503330895190974,0
0.04201355635122466,0.10263675293700229,0.11577424246692505,0.0945972128927841,0.08875544116198403,0.07949822160381248,0
0.4713642210521603,0.3862848749907811,0.36608023833775544,0.4422401265159064,0.41649236522415084,0.4535558587475085,0
0.007758107159016127,0.022750802656297184,0.06845083110215276,0.02658562119939537,0.03138634052921536,0.05093828832203888,0
0.7925666375792503,0.8451891918014066,0.8020147845627786,0.8164990274805782,0.8140674103560034,0.9481573091682373,1
0.06413056191351514,0.051156887309186376,0.057398860784496936,0.0705343497841882,0.06080516494784666,0.06031374483896011,0
0.0037310285320938078,0.02945468146281891,0.044904942063579194,0.020095539217006565,0.02454654781887462,0.048486489548151414,0
0.7231980677564585,0.7975869577561547,0.7744522889148914,0.7568757862333905,0.7630282751652238,0.9279137006038966,1
0.20873780481497603,0.2026324448891544,0.20301847038803988,0.18782353029248425,0.20055306259616362,0.1518150481837483,0
0.2613163815170776,0.24046926873856309,0.202593647291654,0.22683158973619996,0.23280272182087366,0.18084045142035027,1
0.001459245303119187,0.007368097106221264,0.018990431575699736,0.003941691687423174,0.007939866418115839,0.04206068251491745,0
0.10313656837415187,0.14393709208577044,0.1421223184264047,0.1315874957363084,0.13019586865565885,0.10194001246048066,0
0.3885492434096162,0.04765205379976633,0.07999243779752302,0.08381398789134706,0.15000193072456317,0.07361780345909358,0
0.9428712395277171,0.9911414701014442,0.9959887561016075,0.9973857536422556,0.9818468048432561,0.9849767163732659,1
0.09580192348960036,0.10148201159693532,0.12033225435038485,0.1004997629579722,0.10452898809872319,0.0828577063559435,1
0.4154821775442103,0.30505562670254444,0.311565378543672,0.3175529788973175,0.33741404042193607,0.30324046550254125,0
0.06025848552872758,0.052211521030789305,0.05461165276923805,0.05551749349465976,0.05564978820585367,0.05793713997149904,0
0.13279502292604184,0.14843143087926614,0.14842380290231227,0.13750343854304367,0.141788423812666,0.10677520620269325,0
0.0009435153759834983,0.007807566553709623,0.020205261537915704,0.0033792717358485094,0.008083903800864333,0.04214065210516536,0
0.04327550295203593,0.04530913028737499,0.06776971257075644,0.05372641295389401,0.05252018969101534,0.05791339496538643,0
0.10838140320961982,0.1306005020247203,0.1570858274627345,0.13360736295404543,0.13241877391278,0.10260838987060558,0
0.32493735277979796,0.29623354235464344,0.2922305490803962,0.28209808510533435,0.298874882330043,0.26463066348753117,0
0.08189022535938918,0.07869417014359374,0.08584831382330643,0.08247197951459838,0.08222617221022194,0.07026677040633908,0
0.023189286403488808,0.018719302569577788,0.02103815850008869,0.014107088865749825,0.019263459084726278,0.04481320849907075,0
0.0052785456961674864,0.0063544868854390636,0.0041771066727617654,0.001041062169076948,0.004212800355861316,0.04050218199340074,0
0.15444007614955665,0.16917498798716596,0.1712067413204115,0.16660428694612825,0.16535652310081558,0.12519154883739314,0
0.13493021133108285,0.18564339552112893,0.19045768772396746,0.18018598609604083,0.17280432016805503,0.1372128747623501,0
0.08340650165065833,0.09564109298481069,0.10442779101604546,0.09588862946995648,0.09484100378036774,0.07808579194716801,0
0.02875346460600544,0.022956898122040912,0.02869912848027178,0.016839136813031706,0.02431215700533746,0.0463604628460648,0
0.6343858752177499,0.7906105509886949,0.8307549360047556,0.6690373160965218,0.7311971695769306,0.9167386040411301,0
0.14709028779929428,0.17731082912993792,0.21028839648723727,0.20415276906196864,0.18471057061960955,0.1479073517061866,0
0.9823984605749029,0.99657860782111,0.998249788849594,0.999901403858263,0.9942820652759674,0.9855741712197524,1
0.11491299781539949,0.12641379770066297,0.12512456960116553,0.1312458563153068,0.1244243053581337,0.0954121088778459,0
0.04695082382957287,0.16221435456334743,0.17211950400196846,0.20602986073188428,0.14682863578169325,0.12936578112965189,0
0.027696299666579396,0.0644824412065422,0.07145876229986077,0.07084468460378955,0.05862054694419298,0.0629998051828986,0
0.012604316729866807,0.01662515579846351,0.019399249621942546,0.014411604285608658,0.01576008160897038,0.04429038424158527,0
0.04179083770851694,0.05121477089827143,0.05908842919414765,0.05730538698995256,0.05234985619772214,0.05813242648017058,0
0.04668597209610231,0.054717773164356616,0.05428819209055115,0.06180521871733569,0.054374289017086436,0.05876990563207852,0
0.3353023678938508,0.09818146322523809,0.0764150788853495,0.11884594981714662,0.15718621495539625,0.08666926184133011,0
0.11317479284407865,0.1206373631108955,0.12409875830872061,0.11916923644539452,0.11927003767727232,0.09143579283531995,0
0.026275541156826076,0.06825426633169664,0.0957736195386568,0.062322654413093016,0.06315652036006814,0.06530836934741073,0
0.023459790086705325,0.03313535669083985,0.03594428898346388,0.02674299463090715,0.02982060759797905,0.04918431607700169,0
0.1296788333982366,0.16651275858215978,0.17397239123984462,0.1751703801707135,0.16133359084773863,0.12631877011157663,0
0.9361309714420494,0.9890083942274827,0.9847492976697154,0.9959494950508261,0.9764595395975184,0.9844438939258111,1
0.07156029367877524,0.07427758970189431,0.08724496018559319,0.07765884612379659,0.07768542242251483,0.06870816354822999,0
0.5658609315206475,0.7451753498797747,0.8108785952231303,0.6552885356534608,0.6943008530692534,0.8988429045374946,1
0.05452248543422845,0.05737130981867628,0.06755418415448895,0.059683537459049425,0.059782879216610775,0.06059223765607074,1
0.0827109757730263,0.08391247499029017,0.08759500589118309,0.0918400441506045,0.08651462520127601,0.07292272822724039,0
0.02388535727764073,0.06260711433773261,0.07954171028542611,0.06591575837630116,0.057987485069275146,0.06291914442948804,0
0.8773287864015572,0.9504199522558044,0.9054424985832972,0.9767157484663768,0.9274767464267589,0.9784202053641576,1
0.04359773094147825,0.10313668438879685,0.13242538480881133,0.09694467171580014,0.09402611796372164,0.08270300794095335,0
0.0036644381824698534,0.02332181681770059,0.059163045749849624,0.015100756717912974,0.02531251436698326,0.04862659509120575,0
0.2350958442969968,0.16107858625892443,0.18566432673388183,0.20581908212631053,0.1969144598540284,0.14191417802698225,0
0.8420697126587225,0.9219742762998783,0.9084173242969172,0.979141582071907,0.9129007238318563,0.9768778710869389,1
0.21339338211008116,0.21617749316389961,0.22866201341975287,0.2424252547164426,0.22516453585254406,0.18317481028379037,0
0.03912194202048057,0.08922026373352161,0.11531501604782736,0.0833638122067368,0.08175525850214158,0.07505553428736013,1
0.30780034645735505,0.30879391959050884,0.27300240647578733,0.34926987295998635,0.3097166363709094,0.2948703840331582,0
0.32704543995177154,0.22935105124198799,0.2395911207995125,0.22863562588052636,0.2561558094684496,0.19376071339778148,0
0.9885329707605918,0.9971872936347553,0.9985500970001447,0.9999750000686557,0.9960613403660369,0.985644111948616,1
0.13125297724935117,0.17925197269899915,0.20915943873495382,0.21835206924811768,0.18450411448285545,0.15185224715441575,0
0.0359161833552662,0.046268090716833354,0.05330260155571755,0.04429727225681188,0.04494603697115725,0.054975262319625136,0
0.3110071535451678,0.2785282749052441,0.2418280725320819,0.13949674588190128,0.2427150617160988,0.17733752011016854,1
0.34281158009956186,0.2378155280419338,0.22238332355483326,0.22164235656636908,0.2561631970656745,0.1895813878584582,0
0.2635227488807299,0.22583713411559847,0.21913753742591005,0.21566240958025482,0.2310399575006233,0.17689701615725725,1
0.06597458230417838,0.08774908790265736,0.10246980305831963,0.08803324062890293,0.08605667847351459,0.07454849982529907,0
0.02357851629882028,0.04598886615704257,0.054247485966887325,0.04685480755824371,0.042667418995248466,0.05509978291027978,0
0.31278721608631904,0.215911833864315,0.22031802850683735,0.24065879336377138,0.2474189679553107,0.18624909429834588,0
0.1739741517322499,0.13427079443050238,0.1431033395759852,0.14582704437892824,0.14929383252941641,0.10618413254817739,0
0.042666870503050236,0.062379530695685324,0.06365412723363126,0.06170598292200298,0.05760162783859245,0.060796794352813724,1
0.036966005610415416,0.0866918570395657,0.10634925152783326,0.09204647886225008,0.0805133982600161,0.07476746034441857,0
0.008670074136586535,0.006161762808904418,0.004893438594227361,0.0032500491576700013,0.005743831174347079,0.0408169205720167,0
0.017931851360957315,0.017755110585854304,0.02252864490982793,0.011467333951087759,0.017420735201931825,0.044470281416464176,0
0.22645528295841916,0.20235916663118514,0.18753313254691317,0.22541368266875278,0.21044031620131753,0.16085072371712672,0
0.19093425839050998,0.14570866160215903,0.1670531362496454,0.16326307820502425,0.1667397836118347,0.11906333283261189,0
0.107577739926833,0.10662903870049442,0.12292190094205536,0.1106089721433424,0.11193441292818129,0.08659415961568914,0
0.4849693200889789,0.6139867790732817,0.5960054205221127,0.524722929658207,0.5549211123356451,0.7417204025843408,0
0.04621760163989725,0.04815229515424211,0.07304863718184357,0.055958892404114294,0.055844356595024305,0.05928219773183193,0
0.010679133013317847,0.011040691745106336,0.0075243919570932944,0.0037859748694242246,0.008257547896235427,0.04158302359990901,0
0.024241534841785966,0.10118300668090645,0.11449024313918639,0.07985370049026033,0.0799421212880348,0.07585496426657948,0
0.0522074959588291,0.13424553536113026,0.1726262016159123,0.20662273297106237,0.1414254914767335,0.12257268872245063,0
0.12931498453027515,0.12341735771735515,0.13734866754682737,0.1367500793733166,0.13170777229194358,0.09881365099752244,0
0.008725123015905181,0.021031018458858342,0.03579080677251498,0.020396468682650572,0.021485854232482268,0.04683386476846638,0
0.25008254673445846,0.26501971441545846,0.2859299932802318,0.24117474298692895,0.2605517493542694,0.22360910411232734,0
0.061835764339174516,0.04377059191663029,0.05061159919705405,0.04550252157583061,0.05043011925717236,0.05511220872167189,0
0.2228365643050055,0.23608093086599002,0.25867055679889817,0.22685856605196908,0.2361116545054657,0.1948118552890955,0
0.008531565351186014,0.006171515524167675,0.0077270418380529,0.0035010264855563364,0.006482787299740731,0.041075719003155715,0
0.49818580440100857,0.3346494863548797,0.3696473661139128,0.3115659769472961,0.3785121584542743,0.3503110547750608,0
0.1585682187374279,0.17492507673175098,0.19215559745449154,0.19649742056662362,0.18053657837257353,0.14071273627120043,1
0.47344887633498844,0.4060732080400796,0.38527704147998915,0.4102451217939248,0.4187610619122455,0.4556369694198783,0
0.14360887065212963,0.15018552438329705,0.1406221733597879,0.12725701607533546,0.1404183961176375,0.10363681079274495,0
0.08316207686360905,0.09602259467017724,0.09815962484749038,0.09160144377663931,0.092236435039479,0.07643074487778218,0
0.042437624066575225,0.11304201480171343,0.13453251071077643,0.11432525935880512,0.10108435223446754,0.08826025837072372,0
0.18006727876920192,0.01579316674028503,0.02377305957946502,0.01130119426147109,0.05773367483760576,0.047447250203037375,0
0.16866480958561839,0.13499205941480735,0.12740842510579622,0.13533454168660383,0.14159995894820646,0.10061175783737587,1
0.008056572911312943,0.009979405623235618,0.00866064747164983,0.004915569354321167,0.007903048840129889,0.04164580353197072,0
0.028119191400298303,0.05893971077829152,0.05370814527443034,0.06375037546490812,0.05112935572948207,0.0590825508013364,0
0.08945268021994537,0.08200230974004818,0.09537897073817339,0.0688663690405026,0.08392508243466738,0.07008469459744461,0
0.0240100233114794,0.022819422513589333,0.02680538901667366,0.020155797668984853,0.023447658127681813,0.046445539934681306,0
0.015046329555332253,0.020738219383981543,0.023492253101615925,0.01895923178310769,0.01955900845600935,0.04561754225051637,0
0.4185444764702841,0.3167427449794692,0.3190958947862063,0.2705232293217709,0.33122658638943264,0.28807150496229267,0
0.24716564725767654,0.2651495687937874,0.2538359092624516,0.2411918167243119,0.25183573550955685,0.21188439610456095,0
0.1018460054157448,0.1213904699379042,0.12196399370329271,0.1358170898924003,0.12025438973733549,0.09430867615877947,0
0.37057138529309014,0.27753325445817584,0.27787246184630543,0.19886436378231861,0.2812103663449725,0.21655766214844854,0
0.027035857534365677,0.05593419458059607,0.0751697916284663,0.060467802580392596,0.054651911580955156,0.060748234078063096,0
0.23279671207264183,0.1878562686152638,0.18586701594654387,0.19621685282915058,0.2006842123659,0.14673886373887032,0
0.053019589356004364,0.05742146351564072,0.07046195540796972,0.04474262960195977,0.05641140947039364,0.05880479404160355,0
0.11004070409323514,0.13782644772265173,0.13910277289175907,0.12521267177872053,0.1280456491215916,0.09887625992428728,1
0.19187106705858098,0.23744645439895937,0.22180773248578692,0.2608268660243744,0.2279880299919254,0.1943358629592407,0
0.02342207062944429,0.052887468643828504,0.04997290832295751,0.035687647650994365,0.040492523811806166,0.05403175473002374,0
0.9254606023844474,0.9904922624425717,0.9968335321223568,0.9962579945951325,0.9772610978861271,0.9848259118176734,1
0.0005745994059780492,0.013625573570296515,0.032710003055689545,0.00554462556468309,0.0131137003991618,0.04401946816094051,0
0.02719600114237314,0.019620323758305244,0.021736207267965966,0.014968771783640478,0.020880325988071206,0.04513626217656113,0
0.033971881252669416,0.026508567671571174,0.030141141858041533,0.02122916069788676,0.027962687870042222,0.04746827760745031,0
0.007292684903450578,0.005623245395761178,0.00670371989982536,0.0019186096138293226,0.0053845649532166095,0.040762684976951874,0
0.1937507183058275,0.18702711796487148,0.18721217416340916,0.19398380452556405,0.19049345373991805,0.14404612816515913,0
0.010691850668065996,0.017660810246995277,0.03598348949426781,0.022546661510065093,0.021720702979848544,0.04677291559702601,0
0.0006213235675227402,0.0038541306825650937,0.008838713772549071,0.0017796312729149236,0.0037734498238879573,0.04064809710888297,0
0.2471406489117984,0.24713042457812295,0.2506590794378663,0.22897174548099916,0.2434754746021967,0.19879231014024162,0
0.16127754433989175,0.14075748569202004,0.14277320903481455,0.12665178841580832,0.14286500687063367,0.10255215202120252,0
0.17980288977880662,0.19345125532066626,0.13525259778092177,0.19954334374812938,0.177012521657131,0.13367010297506784,0
0.03216356621312691,0.01992060576423084,0.021348556266329338,0.01957324468913351,0.023251493233205148,0.04572588574533233,0
0.010196429027717571,0.017645627877521542,0.019052652444442635,0.013387461076123267,0.015070542606451253,0.04420924231742783,0
0.9530093911070748,0.9899547826622257,0.9859005963723239,0.9986478816324613,0.9818781629435215,0.9847289052787275,1
0.03269829188555822,0.06503620418665135,0.07314759826474615,0.04918864068697755,0.055017683755983315,0.06026797964351611,0
0.15373673207337354,0.20369809298575403,0.2046764990900802,0.2048166441839596,0.19173199208329186,0.1550343552909697,0
0.21919863619918958,0.19648836499404673,0.18995615144186445,0.21082218147243786,0.20411633352688463,0.15440097150967594,0
0.0045099560153733535,0.012737430024030135,0.045774815996987635,0.013972941356568383,0.01924878584823988,0.046101063149102554,0
0.2303689862259032,0.24055929047207553,0.2375888518623074,0.2530216633434917,0.24038469797594447,0.20034616680577694,1
0.8253015831740498,0.8515600643007573,0.9166906732818599,0.9345407705310751,0.8820232728219355,0.9699508576010776,1
0.9350783333280133,0.9888477141132752,0.9860070244000984,0.9966235411193961,0.9766391532401957,0.9844976050612323,1
0.13346781432265,0.16738209860865783,0.18217701460461394,0.16232162378878418,0.16133713783117648,0.125094420819695,1
0.003409734772083895,0.03496139140349856,0.04778270501680075,0.010215589329949874,0.02409235513058327,0.04822327456409291,0
0.5857619724082362,0.7844950658665345,0.7936659983943166,0.8158268018863635,0.7449374596388627,0.9341815009450407,1
0.9019860053425218,0.9723194414037635,0.9772446776015163,0.9673553750210387,0.9547263748422101,0.9821107507372498,1
0.05202786707357398,0.04696814947635176,0.05843782957621139,0.05376714254562125,0.052800247167939594,0.05726731528166347,0
0.009461688143657672,0.009945408899198602,0.0072013588394974635,0.0035562617583186555,0.007541179410168098,0.041408240652512814,0
0.00134608361395686,0.0015851636842920413,0.002191909920835555,0.00031336258118543867,0.0013591299500674738,0.03976707782326163,0
0.3668257713960801,0.25542257435981597,0.2248911988358305,0.2362700559479826,0.2708524001349273,0.20449650197099206,0
0.9544927176872675,0.9927881273589131,0.9976149441229311,0.9989625682607655,0.9859645893574693,0.9852168696111021,1
0.029339833283258225,0.022178375351311765,0.026321570571350126,0.016458980817635322,0.023574690005888858,0.04602632270799308,0
0.07675672145850775,0.07782332887696926,0.08294018972356065,0.07166759669040168,0.07729695918735983,0.067852941449127,0
0.09024150451190467,0.09942777795880876,0.10982640379238263,0.09333551504713637,0.09820780032755812,0.07931854539769455,0
0.08518876894760918,0.08793999113973963,0.08603509270068795,0.08870781006908826,0.08696791571428125,0.072889111952485,0
0.006283266777425764,0.007858555848057247,0.006354202712092753,0.0030340582920739627,0.005882520907412431,0.04103484190475625,0
0.8254514826966479,0.7621598463810784,0.7964986516798909,0.8658217163143461,0.8124829242679907,0.9445389236397489,1
0.4108497138346459,0.3159743732824053,0.29176152250717624,0.2805506122534233,0.3247840554694127,0.2803653471694539,0
0.060364374167142076,0.13265242737068433,0.15477125043922163,0.12524514674128648,0.11825829967958362,0.09882056875475868,0
0.00038071431007051656,0.006575954794199214,0.009351725575797875,0.0016337401537574623,0.0044855337084562675,0.04092556883257776,0
0.031985719687191584,0.0761322374562455,0.08979237520099174,0.07109467367481337,0.06725125150481055,0.06719885733367845,0
0.058637403159902665,0.13521210142120102,0.14825224493753955,0.1179897420461036,0.1150228728911867,0.09647238405925541,0
0.9810314785788149,0.9923786156127404,0.9980928756507269,0.999891671257949,0.9928486602750578,0.9854177452809169,1
0.02454611444812209,0.02460036092283606,0.028915431115028752,0.020078773974261964,0.02453517011506222,0.04683431940900757,0
0.5098920103003481,0.1085692427432898,0.14988014204111316,0.16638563297930295,0.2336817570160135,0.12134099018762903,0
0.03678670810420432,0.11653204973436426,0.137799071050901,0.14869758846523967,0.10995385433867731,0.09655475249839096,0
0.610072299552637,0.8012240558053063,0.7965393503874147,0.8384912796392618,0.7615817463461549,0.9408130824361347,1
0.07175306887885603,0.04450849301091428,0.053235765677794124,0.05123888411321033,0.055184052920193696,0.05648188396080337,0
0.031406145265631166,0.06947967909792276,0.07267207889557731,0.06420786989507214,0.059441443288550846,0.06296597292007645,0
0.02666180919986252,0.025352446099124598,0.025828096780027582,0.022475729020261792,0.025079520274819123,0.04693189363492802,0
0.023621229241612963,0.0261467115840753,0.03269597958683778,0.024376574065002092,0.026710123619382034,0.047828895142221925,0
0.041314273549322114,0.08245173758892259,0.09648293005040091,0.0871609122891151,0.07685246336944018,0.07195764433100274,0
0.2980944523597803,0.1924908619772101,0.20114345574510867,0.18901075592582364,0.22018488150198068,0.15358213895246595,0
0.09191098854616887,0.275858454833795,0.21820492792499727,0.26378636829294216,0.2124401848994758,0.20193159257249987,0
0.000418167254424188,0.00293242886152337,0.005978982909677061,0.00048401670522716533,0.002453398932712946,0.040198786204635364,0
0.0001886511211312669,0.001678916580670292,0.002030042509552553,0.00025835134256123234,0.001038990388478836,0.03973807359935325,0
0.11061055871855457,0.13361732818757377,0.14832044532842148,0.11920080153372511,0.12793728344206873,0.09840210669321311,0
0.008453282260484942,0.009038914731513085,0.00589956989627054,0.004819756962320123,0.007052880962647173,0.041321724103443626,0
0.02609122165719565,0.06495590778995612,0.07929582569916697,0.08682916076285117,0.06429302897729249,0.06645586979317078,0
0.042756902559197354,0.02723307500333505,0.03696033198354155,0.04726714135740784,0.03855436272587045,0.051475712718145925,0
0.16669116471927067,0.19160696998819576,0.17988767008101744,0.12485032952732411,0.165759033578952,0.12219632759090661,0
0.19668279371323572,0.2576176580487471,0.2612747902767351,0.27581434180607733,0.2478473959611988,0.22254951289077035,0
0.7878296444305957,0.910584788584813,0.9291058527475791,0.9600635778822585,0.8968959659113115,0.9756097601863414,1
0.10223555182384259,0.11853466532443516,0.10583339882160535,0.12987895088063045,0.11412064171262838,0.08966062074142198,0
0.003119518072435129,0.0043332022778685185,0.004968317928157566,0.001189957025548337,0.0034027488260023877,0.04035869088836275,0
0.0012087554812830383,0.02937042037652204,0.05601575787499516,0.01106278071226548,0.02441442861126643,0.04846675267686169,0
0.7511673963067799,0.6171403043885698,0.6309565906670004,0.626469036707069,0.6564333320173548,0.8186294099945621,1
0.010471368513517595,0.009780625841554471,0.00987551460637096,0.005001406652779648,0.008782228903555669,0.04178018441847824,0
0.074427126219533,0.05387719233854447,0.061062764341675804,0.0762925947524758,0.06641491941305727,0.06221939402823882,0
0.00845234624926653,0.011466993438196176,0.00714507105100911,0.00392043921696749,0.0077462124888598265,0.041566376818489674,0
0.3646448942952893,0.21300898929452872,0.21879360971926645,0.17562069380400278,0.2430170467782718,0.16447689538637064,0
0.010085724802046371,0.006176720029112183,0.005639770121488059,0.004226531218254018,0.006532186542725157,0.04100047837599359,0
0.2872658392461759,0.23089827637752763,0.23986354799340634,0.2351987554351549,0.2483066047630662,0.19430044122979842,0
0.06958833329526558,0.07055435085503207,0.09193624832975295,0.06598316763322168,0.07451552502831807,0.0668716062759381,0
0.758750811700442,0.5959956618058366,0.7010360697240692,0.5488353314287059,0.6511544686647633,0.8043529654494003,0
0.027991751745519516,0.04939914095466666,0.05214611336196284,0.04769417711446129,0.044307795794152574,0.05550137502987805,0
0.0033439826145227653,0.017544270495393446,0.04331684954174269,0.008519210186117966,0.01818107820944422,0.04575285794962815,0
0.16334237852869085,0.21457585668603646,0.23827092326921331,0.2518578571454754,0.217011753907354,0.18595278446427213,0
0.0983495344285274,0.0935612249502755,0.09639353710757244,0.09606209531456844,0.09609159795023595,0.0770103145593859,0
0.07431844420179094,0.08163597815063506,0.09059980937086694,0.0849619645596136,0.08287904907072663,0.07158565320439805,0
0.002331868834128186,0.016746863900703853,0.03365019380879031,0.01807858451276508,0.017701877764096857,0.045804113359925964,0
0.43093157970540197,0.3438236504277029,0.32191877895374676,0.39184281691342254,0.37212920650006853,0.3717414366008571,0
0.8480271591365685,0.9806838447101072,0.9803073415417505,0.9661090824757689,0.9437818569660488,0.98210797344964,1
0.02144256691672601,0.02408925708005907,0.029525554608382954,0.024158079009303075,0.024803864403617776,0.04723582406970068,0
0.9658571918220893,0.9952658023686345,0.9976832865151615,0.9995341000315111,0.9895850951843491,0.9853964726163903,1
0.013694086234233365,0.02192558281459687,0.020194737059605377,0.012044437874525133,0.01696471099574019,0.04466579569169598,0
0.01615829609401377,0.025747773416546986,0.025545165260084317,0.01920962840675708,0.02166521579435054,0.04638004582615652,0
0.059759999902094255,0.16228459753856406,0.16047552818014493,0.16066163708932174,0.13579544067753124,0.11514161324823301,0
0.7576776706512794,0.6003149122999968,0.6096114843983523,0.5562148471239081,0.6309547286183842,0.777044578276837,1
0.02358097690981627,0.03569631744209595,0.028366010153839095,0.02393367576090759,0.027894245066664724,0.04839817741645217,0
0.01238764446218401,0.030669858757981026,0.07334145696303453,0.05887907005452112,0.04381950755943017,0.05664311711554949,0
0.05914827075097546,0.1260334532306935,0.13842404298597658,0.13003496478696994,0.11341018293865388,0.09541268659164669,1
0.07201874442789652,0.07489484899613864,0.08219708557687054,0.08548834558401071,0.0786497561462291,0.06939060125086714,0
0.011989569404838337,0.00926439284118938,0.011664002889297217,0.006006697258659206,0.009731165598496034,0.04201047143638223,0
0.005382530600079112,0.05093572531049635,0.0854851937465681,0.028077954872164117,0.04247035113232692,0.05630473898426944,0
