y,pd_autogluon,pd_realmlp,pd_equal_weight_avg,pd_stack_lr
0,0.07187528163194656,0.10385078191757202,0.08786303177475929,0.06875833383079609
0,0.386303573846817,0.20661848783493042,0.2964610308408737,0.43153118835589915
0,0.011656973510980606,0.05372857674956322,0.03269277513027191,0.04368087013602837
0,0.04785609990358353,0.0626564770936966,0.05525628849864006,0.05619247069701241
1,0.053188249468803406,0.10369569808244705,0.07844197377562523,0.06078087916832196
1,0.9795997738838196,0.7801986932754517,0.8798992335796356,0.9894926326287404
0,0.006743707228451967,0.04993768781423569,0.028340697521343827,0.04208639341061773
1,0.9868142008781433,0.9587360620498657,0.9727751314640045,0.9917982228585999
0,0.005911694373935461,0.04152394458651543,0.023717819480225444,0.04147581947424778
0,0.019863305613398552,0.06965149194002151,0.04475739877671003,0.04694984163659879
0,0.05199815332889557,0.07470952719449997,0.06335384026169777,0.05849694266910085
0,0.23294664919376373,0.1783110350370407,0.20562884211540222,0.19975371228919167
1,0.9826099276542664,0.9506171345710754,0.9666135311126709,0.9914774769160813
0,0.10548583418130875,0.15827956795692444,0.1318827010691166,0.09043389195081325
0,0.2413840889930725,0.18405427038669586,0.21271917968988419,0.21049058157978426
0,0.07523951679468155,0.10525287687778473,0.09024619683623314,0.07039418147328377
1,0.9853578209877014,0.9658111929893494,0.9755845069885254,0.9917789387135758
0,0.1592939794063568,0.2007223218679428,0.1800081506371498,0.13217920186562943
0,0.03606075793504715,0.06358779221773148,0.04982427507638931,0.05199475922063863
0,0.14361634850502014,0.1386871188879013,0.14115173369646072,0.11289345205941073
0,0.21424908936023712,0.19949328899383545,0.20687118917703629,0.18302996413220507
0,0.0050851767882704735,0.05894288793206215,0.03201403236016631,0.042020376422951845
0,0.10057491064071655,0.15122951567173004,0.1259022131562233,0.0870005852940489
0,0.026804152876138687,0.15636001527309418,0.09158208407461643,0.05391482626083519
0,0.08407671004533768,0.15083305537700653,0.1174548827111721,0.07816684714063243
0,0.03323306888341904,0.08712790161371231,0.060180485248565674,0.052308208179429654
0,0.03591294214129448,0.05982763692736626,0.04787028953433037,0.0517372125095679
0,0.03996579721570015,0.09290904551744461,0.06643742136657238,0.05504519116871922
0,0.03602900356054306,0.057493120431900024,0.04676106199622154,0.05164960811754414
0,0.09881534427404404,0.16385012865066528,0.13133273646235466,0.08713439731298232
0,0.012934493832290173,0.07145225256681442,0.0421933731995523,0.0448989478842621
1,0.9841833114624023,0.9555813074111938,0.9698823094367981,0.9916168238630818
0,0.055180277675390244,0.1006772443652153,0.07792876102030277,0.061392792890866014
0,0.18210352957248688,0.2780854403972626,0.23009448498487473,0.16317744783151336
0,0.004629128146916628,0.04270936921238899,0.02366924867965281,0.04117018872299634
1,0.2170274555683136,0.21004922688007355,0.21353834122419357,0.1877653846232768
0,0.07231785356998444,0.09696923941373825,0.08464354649186134,0.06846692981002293
0,0.2633855938911438,0.20721730589866638,0.2353014498949051,0.24212035219469402
0,0.030729740858078003,0.051957834511995316,0.04134378768503666,0.04955912718719353
0,0.00923941656947136,0.08809956163167953,0.04866948910057545,0.04458003078490404
0,0.11662685871124268,0.18026868999004364,0.14844777435064316,0.09927497502307657
1,0.9749911427497864,0.959489107131958,0.9672401249408722,0.9910994074472788
1,0.9863289594650269,0.9576219916343689,0.9719754755496979,0.9917602094559118
0,0.009348444640636444,0.06824144721031189,0.03879494592547417,0.04367780280180608
0,0.08583752810955048,0.12108990550041199,0.10346371680498123,0.07668254595393127
0,0.021096963435411453,0.29794976115226746,0.15952336229383945,0.0602475762705066
0,0.00790401455014944,0.05593907833099365,0.03192154644057155,0.042690088005512994
0,0.15085244178771973,0.16365504264831543,0.15725374221801758,0.12103438109842474
1,0.9824123382568359,0.9188815951347351,0.9506469666957855,0.9911607983285111
0,0.09120500832796097,0.06673186272382736,0.07896843552589417,0.07508155866372597
0,0.004769437946379185,0.044685713946819305,0.024727575946599245,0.04129645569997787
0,0.10780276358127594,0.1321590691804886,0.11998091638088226,0.08938494334490302
0,0.10951127856969833,0.16843970119953156,0.13897548988461494,0.09375318526366494
0,0.1502273678779602,0.2183752804994583,0.18430132418870926,0.12719202103702196
1,0.09244579076766968,0.11986555904150009,0.10615567490458488,0.07994463566301273
1,0.9858913421630859,0.9145297408103943,0.9502105414867401,0.9913313811177717
0,0.32915163040161133,0.42105284333229065,0.375102236866951,0.39196462386082526
0,0.3114602863788605,0.34177055954933167,0.32661542296409607,0.3424962108332394
0,0.17110683023929596,0.17766404151916504,0.1743854358792305,0.1389168604261105
0,0.0468815378844738,0.07685981690883636,0.06187067739665508,0.056670684541300934
0,0.14218491315841675,0.17871101200580597,0.16044796258211136,0.11640248700573785
0,0.03185766562819481,0.08876726031303406,0.06031246297061443,0.051919809492613864
0,0.10317274183034897,0.16554278135299683,0.1343577615916729,0.08976207214899155
1,0.2558252811431885,0.21405759453773499,0.23494143784046173,0.2338440220725826
0,0.2229555994272232,0.24501225352287292,0.23398392647504807,0.20039774346691372
1,0.982028603553772,0.971993625164032,0.977011114358902,0.9916428026378579
0,0.1391952484846115,0.11719371378421783,0.12819448113441467,0.10748835029527366
0,0.09237046539783478,0.13458769023418427,0.11347907781600952,0.08112171453647027
0,0.14777767658233643,0.3080744743347168,0.2279260754585266,0.13667431776527755
0,0.044842008501291275,0.07439509779214859,0.05961855314671993,0.05576228071326918
0,0.0044144620187580585,0.039491597563028336,0.021953029790893197,0.040969212791104985
0,0.042396098375320435,0.09243869036436081,0.06741739436984062,0.05591507384512803
0,0.12598805129528046,0.1727076768875122,0.14934786409139633,0.10453896145724141
0,0.006595436949282885,0.050626903772354126,0.028611170360818505,0.04207527771775457
0,0.017227331176400185,0.05434160307049751,0.03578446712344885,0.04537984594977681
0,0.11827340722084045,0.19589662551879883,0.15708501636981964,0.1019021534520864
1,0.984681248664856,0.9000908136367798,0.9423860311508179,0.9911170689174258
0,0.11339742690324783,0.1465882807970047,0.12999285385012627,0.09400853367123364
0,0.09391966462135315,0.13801327347755432,0.11596646904945374,0.08222717142063497
1,0.9850398898124695,0.9383950233459473,0.9617174565792084,0.9915068761089927
0,0.23581326007843018,0.2196364402770996,0.2277248501777649,0.21056506338371186
0,0.006733378861099482,0.05606832727789879,0.031400853069499135,0.04236009057537642
1,0.2624720633029938,0.21852560341358185,0.2404988333582878,0.2432563235224186
0,0.0847073495388031,0.07990999519824982,0.08230867236852646,0.07295140942604052
0,0.04899703338742256,0.11569104343652725,0.0823440384119749,0.05986549820348492
1,0.042117517441511154,0.08474472165107727,0.06343111954629421,0.05536085317941478
0,0.020358070731163025,0.0603586807847023,0.04035837575793266,0.04664282845736936
1,0.03235833719372749,0.06271227449178696,0.047535305842757225,0.050676688157417805
0,0.004822848364710808,0.0551813580095768,0.030002103187143803,0.041777680698275525
0,0.08765912055969238,0.13934628665447235,0.11350270360708237,0.07906697001977635
0,0.09719768166542053,0.13141432404518127,0.1143060028553009,0.08342250104663956
0,0.07695988565683365,0.1359798163175583,0.10646985098719597,0.07349231567790254
0,0.10130888223648071,0.18469922244548798,0.14300405234098434,0.09043771242196025
1,0.037375014275312424,0.07899679988622665,0.05818590708076954,0.05331431000534569
0,0.16957293450832367,0.2032499611377716,0.18641144782304764,0.1410526035767511
0,0.03375611826777458,0.060969028621912,0.04736257344484329,0.05105831181850623
0,0.14356830716133118,0.20461393892765045,0.17409112304449081,0.12043720394394726
0,0.02429438941180706,0.06769755482673645,0.045995972119271755,0.048266653869803756
0,0.2786400318145752,0.2581614851951599,0.26840075850486755,0.2735364590446686
0,0.004766708239912987,0.038525041192770004,0.021645874716341496,0.04102439777993203
0,0.04278537258505821,0.09212366491556168,0.06745451875030994,0.05604145392478259
0,0.1840946227312088,0.2148064821958542,0.1994505524635315,0.1555981825833635
1,0.2223302274942398,0.17124846577644348,0.19678934663534164,0.1868629212002032
0,0.05122395232319832,0.09879950433969498,0.07501172833144665,0.05968813042971256
0,0.06954526901245117,0.09783425182104111,0.08368976041674614,0.06729187141569018
0,0.23022499680519104,0.2162189930677414,0.22322199493646622,0.2034752013396683
1,0.23365989327430725,0.2248762845993042,0.22926808893680573,0.20901882443593753
0,0.1481773853302002,0.1710645705461502,0.1596209779381752,0.11991309269566085
1,0.9853535294532776,0.9321700930595398,0.9587618112564087,0.9914669027097297
0,0.00422330666333437,0.03146998584270477,0.01784664625301957,0.04056651597558635
0,0.19861797988414764,0.23589755594730377,0.2172577679157257,0.17286204427112054
0,0.16429978609085083,0.29823043942451477,0.2312651127576828,0.14959882294222374
0,0.006923998706042767,0.0490926094353199,0.028008304070681334,0.04209959778603495
0,0.0041080377995967865,0.055850137025117874,0.02997908741235733,0.04160625021496177
1,0.9749780893325806,0.9554766416549683,0.9652273654937744,0.9910590103960175
0,0.022614330053329468,0.05841349437832832,0.040513912215828896,0.04725710761368831
1,0.17377884685993195,0.20061558485031128,0.1871972158551216,0.1443183235869961
0,0.004085018765181303,0.04548162221908569,0.024783320492133498,0.04114095680815922
0,0.04539544880390167,0.08625926822423935,0.06582735851407051,0.05667155502898096
0,0.0059004537761211395,0.05709429085254669,0.031497372314333916,0.04216885259260737
0,0.0375276543200016,0.0909670889377594,0.0642473716288805,0.054047449994340115
1,0.16495512425899506,0.192236989736557,0.17859605699777603,0.13570824377064228
0,0.004617566242814064,0.05586273968219757,0.030240152962505817,0.041750217763376
0,0.04690200462937355,0.08124333620071411,0.06407267041504383,0.056940477137662954
0,0.08737782388925552,0.10495303571224213,0.09616542980074883,0.07617769268034731
1,0.12588372826576233,0.13509666919708252,0.13049019873142242,0.10060854030249763
0,0.10560446232557297,0.14244720339775085,0.12402583286166191,0.08905902339390039
1,0.9779161810874939,0.9329739809036255,0.9554450809955597,0.9910198884920628
0,0.5092848539352417,0.35940077900886536,0.43434281647205353,0.6816724979599794
0,0.004336589016020298,0.04973814636468887,0.027037367690354586,0.041399019939134585
0,0.18933923542499542,0.20514923334121704,0.19724423438310623,0.1590691064910742
0,0.04271191358566284,0.08539436012506485,0.06405313685536385,0.05561836344533689
0,0.025949962437152863,0.0733804926276207,0.04966522753238678,0.04910061528340778
1,0.08107617497444153,0.14187639951705933,0.11147628724575043,0.07595243998775708
0,0.036660872399806976,0.10983709245920181,0.0732489824295044,0.054816787143542746
0,0.006286888383328915,0.0523785836994648,0.029332736041396856,0.042066425768561844
0,0.12212961167097092,0.1317775994539261,0.1269536055624485,0.09791240250654336
0,0.16030360758304596,0.17670023441314697,0.16850192099809647,0.12993691834861018
1,0.9806557297706604,0.8269403576850891,0.9037980437278748,0.9900945169785507
0,0.08013976365327835,0.1311170607805252,0.10562841221690178,0.07465699899897889
1,0.9845070838928223,0.9412016868591309,0.9628543853759766,0.9915016305988438
0,0.019104385748505592,0.04294038936495781,0.0310223875567317,0.04540173099044688
1,0.16063538193702698,0.16873779892921448,0.16468659043312073,0.12919857272692323
0,0.011776391416788101,0.06557772308588028,0.03867705725133419,0.04427210781417237
0,0.14626356959342957,0.1554926335811615,0.15087810158729553,0.11669418268634604
0,0.057869065552949905,0.08456002175807953,0.07121454365551472,0.0614482954505045
0,0.12556502223014832,0.10332900285720825,0.11444701254367828,0.09724881997106709
0,0.005099852103739977,0.044649943709373474,0.024874897906556726,0.041387150089067584
0,0.06206522881984711,0.058280207216739655,0.06017271801829338,0.06146242470583123
0,0.014807234518229961,0.050345972180366516,0.03257660334929824,0.04445700358880435
0,0.2264823317527771,0.26297277212142944,0.24472755193710327,0.20768802377239
0,0.004751428961753845,0.0415591336786747,0.02315528132021427,0.04115354693587394
0,0.03770028427243233,0.07823281735181808,0.057966550812125206,0.05338701462288337
0,0.181879460811615,0.23814727365970612,0.21001336723566055,0.1569741273390603
1,0.9841318726539612,0.952292799949646,0.9682123363018036,0.9915832408941034
0,0.3087203800678253,0.2805871367454529,0.2946537584066391,0.32305514398091845
0,0.0047486452385783195,0.06665543466806412,0.03570203995332122,0.042272059637717734
0,0.0414687842130661,0.07845749706029892,0.05996314063668251,0.05475802303260324
0,0.10652521997690201,0.18316113948822021,0.1448431797325611,0.09336181534405096
0,0.13795575499534607,0.12411221861839294,0.1310339868068695,0.10739107685678537
1,0.976064920425415,0.8553632497787476,0.9157140851020813,0.9900882915434935
0,0.12707281112670898,0.17918550968170166,0.15312916040420532,0.105939344455719
0,0.3460330069065094,0.22383783757686615,0.2849354222416878,0.3681497534331374
1,0.675062894821167,0.7214940786361694,0.6982784867286682,0.9116273435216937
0,0.0746544823050499,0.12145702540874481,0.09805575385689735,0.07131310337587411
0,0.005179995205253363,0.04937009885907173,0.027275047032162547,0.041619133981398604
1,0.9850206971168518,0.9655110239982605,0.9752658605575562,0.9917568091905459
0,0.011970367282629013,0.06516581773757935,0.03856809251010418,0.04431051144120858
0,0.07135657221078873,0.09838278591632843,0.08486967906355858,0.06813624494244913
0,0.067129947245121,0.11577978730201721,0.09145486727356911,0.06748067709886063
0,0.06260425597429276,0.14551031589508057,0.10405728593468666,0.06756148103552476
0,0.00803021714091301,0.04331572353839874,0.025672970339655876,0.042154035704331544
0,0.24633769690990448,0.19921626150608063,0.22277697920799255,0.21923212930626876
0,0.0058518084697425365,0.06911347061395645,0.037482639541849494,0.04269986715832897
0,0.00677139637991786,0.04055604338645935,0.023663719883188605,0.04167417311448884
1,0.9862041473388672,0.9567969441413879,0.9715005457401276,0.991745486149978
0,0.14049264788627625,0.20200268924236298,0.1712476685643196,0.11785690731856828
0,0.05260441452264786,0.08091995120048523,0.06676218286156654,0.05911694231426165
0,0.0594322644174099,0.10373417288064957,0.08158321864902973,0.06334424989966309
1,0.1374053955078125,0.13168758153915405,0.13454648852348328,0.1078303795886206
0,0.09495716542005539,0.1239059641957283,0.10943156480789185,0.08159319812475925
1,0.23439285159111023,0.21210229396820068,0.22324757277965546,0.20752016914470253
1,0.4378267824649811,0.5325575470924377,0.4851921647787094,0.6109116820897765
0,0.026302728801965714,0.05322287976741791,0.03976280428469181,0.0481748968845403
0,0.004344800021499395,0.03377816453576088,0.019061482278630137,0.04070028886465174
0,0.041375596076250076,0.1013590395450592,0.07136731781065464,0.05606108045072128
1,0.9853034019470215,0.9665935039520264,0.9759484529495239,0.9917829284939271
1,0.98664790391922,0.9468352198600769,0.9667415618896484,0.9916798312377672
0,0.004529567901045084,0.037004001438617706,0.020766784669831395,0.04089209119653166
0,0.09931227564811707,0.16200725734233856,0.1306597664952278,0.08724943173875238
0,0.037494007498025894,0.07402156293392181,0.055757785215973854,0.053076936635509525
0,0.040313974022865295,0.051004521548748016,0.045659247785806656,0.05278559269403245
0,0.0469498373568058,0.08953556418418884,0.06824270077049732,0.057457621581432354
1,0.24221710860729218,0.2690667510032654,0.2556419298052788,0.22771795311771642
0,0.00909017026424408,0.048563528805971146,0.028826849535107613,0.042695341015183325
0,0.010503144934773445,0.03925689682364464,0.02488002087920904,0.04267785431644923
1,0.12996357679367065,0.1727992445230484,0.15138141065835953,0.10720033447314872
1,0.1055905893445015,0.1314016431570053,0.1184961162507534,0.08805633627346089
1,0.982089638710022,0.9562618136405945,0.9691757261753082,0.9914996900283051
0,0.11582674831151962,0.12949886918067932,0.12266280874609947,0.09384255125737052
1,0.9845895767211914,0.9314286708831787,0.9580091238021851,0.9914141990078723
1,0.17359548807144165,0.18434372544288635,0.178969606757164,0.14193318332231294
0,0.21627841889858246,0.2177823930978775,0.21703040599822998,0.18827693322378475
0,0.004064731765538454,0.04223163053393364,0.023148181149736047,0.0409925181814791
0,0.004767320118844509,0.043431684374809265,0.024099502246826887,0.041240502379024276
1,0.972859799861908,0.961029589176178,0.966944694519043,0.9909813156598953
0,0.0249144546687603,0.08594553172588348,0.05542999319732189,0.04941549074501618
0,0.014770899899303913,0.06303659081459045,0.038903745356947184,0.04505142833335741
1,0.9837019443511963,0.937660276889801,0.9606811106204987,0.9914201435077361
0,0.10407627373933792,0.1509508341550827,0.1275135539472103,0.08895523869379778
0,0.00468083843588829,0.054853327572345734,0.029767083004117012,0.04172300247290943
1,0.09215667098760605,0.16561083495616913,0.1288837529718876,0.0836242323416055
0,0.08470669388771057,0.11782626062631607,0.10126647725701332,0.07586454880554973
0,0.11445188522338867,0.15408480167388916,0.13426834344863892,0.0953624725695434
0,0.03925178572535515,0.07842006534337997,0.05883592553436756,0.05395289153703821
0,0.005433621350675821,0.06591060757637024,0.03567211446352303,0.04243411993295291
0,0.06553727388381958,0.08796962350606918,0.07675344869494438,0.06486985341018077
0,0.06441745907068253,0.12263724952936172,0.09352735430002213,0.06676297053061207
0,0.006865424104034901,0.05188658460974693,0.029376004356890917,0.0422088113424249
1,0.9834391474723816,0.9562942981719971,0.9698667228221893,0.9915797651302152
0,0.11752782016992569,0.23891213536262512,0.1782199777662754,0.10588109207336342
0,0.004699046723544598,0.05228268355131149,0.028490865137428045,0.04161358559902391
1,0.9844830632209778,0.9332820773124695,0.9588825702667236,0.9914254065773788
0,0.12673810124397278,0.1584032028913498,0.14257065206766129,0.10354378802466806
0,0.007090842351317406,0.04855090752243996,0.02782087493687868,0.042122640061876125
0,0.06870577484369278,0.1763707399368286,0.1225382573902607,0.07260568652735305
0,0.06167684495449066,0.0995696485042572,0.08062324672937393,0.06401021135328205
0,0.025646401569247246,0.07170329988002777,0.04867485072463751,0.04891370355927516
0,0.06363119930028915,0.1076093465089798,0.08562027290463448,0.06538635999315706
0,0.08602523803710938,0.10799146443605423,0.0970083512365818,0.07574666248665303
0,0.00424919044598937,0.050416044890880585,0.027332617668434978,0.041404598206495
1,0.2612469494342804,0.32501479983329773,0.29313087463378906,0.2641092912972846
0,0.012398636899888515,0.059835467487573624,0.03611705219373107,0.04418660450457586
0,0.23724497854709625,0.2239547222852707,0.23059985041618347,0.21305373306892247
0,0.04748062789440155,0.10997408628463745,0.0787273570895195,0.05891225841202918
0,0.098606638610363,0.10469166934490204,0.10164915397763252,0.08191423795566997
0,0.010112441144883633,0.05722254887223244,0.033667495008558035,0.04339001447526115
0,0.224961057305336,0.28426501154899597,0.254613034427166,0.20984175120041917
0,0.08555653691291809,0.12193172425031662,0.10374413058161736,0.07660889402605027
0,0.06065941974520683,0.10689982771873474,0.08377962373197079,0.06407073912036688
1,0.9856842160224915,0.9064804315567017,0.9460823237895966,0.9912411936312769
0,0.007486280985176563,0.04585094004869461,0.026668610516935587,0.04211351433124903
0,0.0638003945350647,0.06981737166643143,0.06680888310074806,0.06292637468569598
1,0.9836605787277222,0.9589313864707947,0.9712959825992584,0.991617277892389
0,0.0340353325009346,0.07774204015731812,0.05588868632912636,0.05206979818962828
0,0.12679125368595123,0.21811971068382263,0.17245548218488693,0.10993088745288156
1,0.9450050592422485,0.5974675416946411,0.7712363004684448,0.9836564860324252
0,0.04274674504995346,0.08241426944732666,0.06258050724864006,0.055456817670011156
0,0.18516594171524048,0.22988854348659515,0.20752724260091782,0.15882810862222368
0,0.02897465042769909,0.08891291916370392,0.058943784795701504,0.050936712812420376
0,0.005775402765721083,0.04252428933978081,0.024149846052750945,0.04148201456841549
0,0.0046860710717737675,0.049481019377708435,0.0270835452247411,0.041485450870534187
1,0.06689702719449997,0.09975588321685791,0.08332645520567894,0.06626259328871455
0,0.24430643022060394,0.3503204584121704,0.2973134443163872,0.24678100921633592
0,0.01630854420363903,0.06055745854973793,0.03843300137668848,0.04539984220052856
0,0.007091096136718988,0.058628860861063004,0.032859978498890996,0.04257878198187203
1,0.20624209940433502,0.22661276161670685,0.21642743051052094,0.17915045001167892
0,0.19774258136749268,0.17819730937480927,0.18796994537115097,0.16300605452327577
0,0.0708857923746109,0.1237940862774849,0.0973399393260479,0.06974323693209805
0,0.20826774835586548,0.18346592783927917,0.19586683809757233,0.17422363911803493
0,0.31119436025619507,0.3409172594547272,0.3260558098554611,0.3418600999229744
1,0.985925555229187,0.9141800999641418,0.9500528275966644,0.9913301001466197
0,0.24772241711616516,0.20101478695869446,0.2243686020374298,0.22125248056044752
0,0.04250430315732956,0.09589744359254837,0.06920087337493896,0.05615955507912239
1,0.2600867748260498,0.2284199297428131,0.24425335228443146,0.24219614378844265
1,0.9788979291915894,0.9496910572052002,0.9642944931983948,0.9912446251568616
0,0.003918718546628952,0.042252808809280396,0.023085763677954674,0.0409530174042698
0,0.005603117402642965,0.03363238275051117,0.019617750076577067,0.04104149426583113
0,0.021094800904393196,0.06065832078456879,0.04087656084448099,0.04688916096231508
1,0.07309084385633469,0.1224684789776802,0.09777966141700745,0.07066090336488795
0,0.03390397131443024,0.1123267114162445,0.07311534136533737,0.0539605499073465
0,0.17027735710144043,0.17616531252861023,0.17322133481502533,0.13802009143309918
0,0.14767388999462128,0.14964193105697632,0.1486579105257988,0.11704609069023876
0,0.03358866646885872,0.07201613485813141,0.052802400663495064,0.051601093022314165
0,0.12594345211982727,0.18294601142406464,0.15444473177194595,0.10558354417397112
0,0.10930945724248886,0.1997576504945755,0.15453355386853218,0.09664048069149737
0,0.04961909353733063,0.09934084862470627,0.07447997108101845,0.059090147446391676
0,0.04420000687241554,0.0827779695391655,0.06348898820579052,0.05601713442053171
0,0.004313196521252394,0.043927423655986786,0.02412031008861959,0.04113597325013965
0,0.006064529065042734,0.039541516453027725,0.02280302275903523,0.041430717282415194
0,0.01197198685258627,0.0481402724981308,0.030056129675358534,0.043513426048274934
0,0.07740180939435959,0.1450762003660202,0.1112390048801899,0.07440060282087918
0,0.211708202958107,0.21809765696525574,0.21490292996168137,0.18345720340644445
1,0.985399067401886,0.9570140242576599,0.971206545829773,0.9917009083416334
0,0.19339153170585632,0.16023297607898712,0.17681225389242172,0.1562057646238348
0,0.07196542620658875,0.08650311082601547,0.07923426851630211,0.06756920540227179
0,0.0046036988496780396,0.04238588362932205,0.023494791239500046,0.041148871780033396
0,0.16755808889865875,0.24018023908138275,0.20386916399002075,0.144356869571926
1,0.9794089198112488,0.939809262752533,0.9596090912818909,0.9911799448188515
0,0.09420555084943771,0.24326960742473602,0.16873757913708687,0.09170418373812005
0,0.030845966190099716,0.08115115761756897,0.05599856190383434,0.05115593619044953
0,0.0038758530281484127,0.049866702407598495,0.026871277717873454,0.04127604544677211
0,0.006971787195652723,0.04496132209897041,0.025966554647311568,0.04192761467762718
0,0.004111003130674362,0.03990127518773079,0.022006139159202576,0.04090320741148769
0,0.22597092390060425,0.19089700281620026,0.20843396335840225,0.1942002138315565
0,0.093352310359478,0.12022488564252853,0.10678859800100327,0.08044540216892873
0,0.008654221892356873,0.04486657306551933,0.026760397478938103,0.04240214442974889
0,0.24249139428138733,0.20103810727596283,0.22176475077867508,0.21497105803866293
1,0.9859316945075989,0.9502371549606323,0.9680844247341156,0.9916695040506431
1,0.46981173753738403,0.33597472310066223,0.40289323031902313,0.6123447087777801
0,0.057293396443128586,0.07516977936029434,0.06623158790171146,0.06061538832963481
0,0.010774827562272549,0.0645698830485344,0.03767235530540347,0.04392719119707986
0,0.10401466488838196,0.14295966923236847,0.12348716706037521,0.08820033152857748
0,0.004072459880262613,0.04778885468840599,0.025930657284334302,0.04123913609774992
0,0.16082565486431122,0.17590290307998657,0.1683642789721489,0.13025254578316045
0,0.011335212737321854,0.07302545011043549,0.04218033142387867,0.04449271858143297
0,0.003904579672962427,0.04364484176039696,0.023774710716679692,0.04101014817704951
1,0.2320028394460678,0.18726493418216705,0.20963388681411743,0.20028820835562736
0,0.23974302411079407,0.18600335717201233,0.2128731906414032,0.20893450909178576
1,0.20009413361549377,0.19854465126991272,0.19931939244270325,0.16843562901998232
1,0.9868922233581543,0.959767758846283,0.9733299911022186,0.9918120479481817
0,0.013485106639564037,0.0990394651889801,0.05626228591427207,0.046409046710041583
0,0.004171279724687338,0.045156631618738174,0.024663955671712756,0.04115063113394099
0,0.2473188042640686,0.19080056250095367,0.21905968338251114,0.2188084405229537
1,0.9867589473724365,0.9418580532073975,0.964308500289917,0.991640372158809
1,0.9842464923858643,0.953628659248352,0.9689375758171082,0.9916024003257267
0,0.1468755453824997,0.18162761628627777,0.16425158083438873,0.12018912421453926
1,0.9852409958839417,0.9583298563957214,0.9717854261398315,0.991703824398048
0,0.11671905964612961,0.18958115577697754,0.15315010771155357,0.10026661161807708
0,0.0761379525065422,0.05806716904044151,0.06710256077349186,0.06742271507289749
1,0.1514827013015747,0.1807815134525299,0.1661321073770523,0.12356233165481642
0,0.08899679034948349,0.1284295618534088,0.10871317610144615,0.07886658593623883
0,0.06465193629264832,0.0786338821053505,0.0716429091989994,0.06386678595436794
0,0.13314446806907654,0.1546901911497116,0.14391732960939407,0.1074118321426609
0,0.005480178166180849,0.05639597401022911,0.03093807608820498,0.04201802168483879
0,0.005050079897046089,0.03943309187889099,0.02224158588796854,0.041142980089311214
0,0.198031947016716,0.1840936839580536,0.1910628154873848,0.16418531741763365
0,0.17024452984333038,0.17361076176166534,0.17192764580249786,0.137653863139995
1,0.9822908639907837,0.9627094268798828,0.9725001454353333,0.9915719689546824
1,0.9832614064216614,0.9366917014122009,0.9599765539169312,0.9913844711953895
0,0.24189020693302155,0.205813467502594,0.22385183721780777,0.21515542403097898
0,0.0053055244497954845,0.04550214111804962,0.025403832783922553,0.04148248064701257
0,0.17926478385925293,0.1890363246202469,0.1841505542397499,0.14752574379120473
0,0.21286359429359436,0.17619162797927856,0.19452761113643646,0.17774274221957698
0,0.011115828529000282,0.04972928762435913,0.030422558076679707,0.04333647223668767
0,0.20671647787094116,0.30078181624412537,0.25374914705753326,0.1921637375722555
1,0.8108412027359009,0.5318191647529602,0.6713301837444305,0.9560096408722875
1,0.9863961338996887,0.8943194150924683,0.9403577744960785,0.9911666232092178
0,0.10473423451185226,0.15408501029014587,0.12940962240099907,0.08961660770535587
0,0.08283121883869171,0.1415320187807083,0.11218161880970001,0.07679772084589404
1,0.15520690381526947,0.14452262222766876,0.14986476302146912,0.12203107464032419
0,0.06058506295084953,0.08545949310064316,0.07302227802574635,0.06262025375218369
0,0.18863515555858612,0.20898589491844177,0.19881052523851395,0.15897812412357346
0,0.012805922888219357,0.05694273114204407,0.03487432701513171,0.04417149517550685
0,0.006080577615648508,0.043155867606401443,0.024618222611024976,0.0415956883843348
0,0.15609653294086456,0.23443502187728882,0.1952657774090767,0.13391934884577625
1,0.9828130602836609,0.9611124992370605,0.9719627797603607,0.9915878141490116
0,0.20454946160316467,0.20015032589435577,0.20234989374876022,0.17313517367536163
1,0.17949607968330383,0.12394313514232635,0.1517196074128151,0.13881790141240655
0,0.05542180687189102,0.12259045243263245,0.08900612965226173,0.06291723876321859
0,0.05618596822023392,0.0926482304930687,0.0744170993566513,0.0612849935335571
1,0.08529169857501984,0.1431226134300232,0.11420715600252151,0.07816382235947472
0,0.08941774815320969,0.09507285803556442,0.09224530309438705,0.07641377951720563
0,0.1429940164089203,0.16185984015464783,0.15242692828178406,0.11506171457358327
0,0.0964067280292511,0.10793599486351013,0.10217136144638062,0.08102510672691171
0,0.07591395080089569,0.06630845367908478,0.07111120223999023,0.06790325281638063
1,0.12150242179632187,0.20344777405261993,0.1624750979244709,0.10479124595253471
1,0.9808861613273621,0.871204137802124,0.926045149564743,0.990582525949554
1,0.09255849570035934,0.16255846619606018,0.12755848094820976,0.08358022476918746
0,0.061182331293821335,0.13345326483249664,0.09731779806315899,0.06609766495569312
0,0.01003346685320139,0.0469956248998642,0.028514545876532793,0.04289596315447512
0,0.035074811428785324,0.07804702967405319,0.05656092055141926,0.05244943711094018
0,0.15011563897132874,0.13805055618286133,0.14408309757709503,0.11748831406788454
0,0.10983440279960632,0.15598709881305695,0.13291075080633163,0.09277072848149055
0,0.03254147619009018,0.10847976058721542,0.0705106183886528,0.053255685442719844
0,0.011104202829301357,0.05587445944547653,0.033489331137388945,0.04361822385566746
0,0.024360133334994316,0.10036300867795944,0.06236157100647688,0.04999084046908492
0,0.019272368401288986,0.10382193326950073,0.06154715083539486,0.04849318326289315
